Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
Claim,Resource.DomainResource.Claim.insurance, focal ,,1..1,boolean,Is the focal Coverage
Claim,Resource.DomainResource.Claim.insurance, coverage ,,1..1,Reference(Coverage),Insurance information
Claim,Resource.DomainResource.Claim.insurance, businessArrangement ,,0..1,string,Business agreement
Claim,Resource.DomainResource.Claim.insurance, preAuthRef ,,0..*,string,Pre-Authorization/Determination Reference
Claim,Resource.DomainResource.Claim.insurance, claimResponse ,,0..1,Reference(ClaimResponse),Adjudication results
Claim,Resource.DomainResource.Claim, accident ,,0..1,BackboneElement,Details about an accident
Claim,Resource.DomainResource.Claim.accident, date ,,1..1,date,"When the accident occurred
see information codes
see information codes"
Claim,Resource.DomainResource.Claim.accident, type ,,0..1,CodeableConcept,The nature of the accidentActIncidentCode (Required)
Claim,Resource.DomainResource.Claim.accident, location[x] ,,0..1,,Accident Place
Claim,Claim.accident.location[x], locationAddress,,,Address,
Claim,Claim.accident.location[x], locationReference,,,Reference(Location),
Claim,Resource.DomainResource.Claim, employmentImpacted ,,0..1,Period,Period unable to work
Claim,Resource.DomainResource.Claim, hospitalization ,,0..1,Period,Period in hospital
Claim,Resource.DomainResource.Claim, item ,,0..*,BackboneElement,Goods and Services
Claim,Resource.DomainResource.Claim.item, sequence ,,1..1,positiveInt,Service instance
Claim,Resource.DomainResource.Claim.item, careTeamLinkId ,,0..*,positiveInt,Applicable careTeam members
Claim,Resource.DomainResource.Claim.item, diagnosisLinkId ,,0..*,positiveInt,Applicable diagnoses
Claim,Resource.DomainResource.Claim.item, procedureLinkId ,,0..*,positiveInt,Applicable procedures
Claim,Resource.DomainResource.Claim.item, informationLinkId ,,0..*,positiveInt,Applicable exception and supporting information
Claim,Resource.DomainResource.Claim.item, revenue ,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
Claim,Resource.DomainResource.Claim.item, category ,,0..1,CodeableConcept,Type of service or productBenefit SubCategory Codes (Example)
Claim,Resource.DomainResource.Claim.item, service ,,0..1,CodeableConcept,Billing CodeUSCLS Codes (Example)
Claim,Resource.DomainResource.Claim.item, modifier ,,0..*,CodeableConcept,Service/Product billing modifiersModifier type Codes (Example)
Claim,Resource.DomainResource.Claim.item, programCode ,,0..*,CodeableConcept,Program specific reason for item inclusionExample Program Reason Codes (Example)
Claim,Resource.DomainResource.Claim.item, serviced[x] ,,0..1,,Date or dates of Service
Claim,Claim.item.serviced[x], servicedDate,,,date,
Claim,Claim.item.serviced[x], servicedPeriod,,,Period,
Claim,Resource.DomainResource.Claim.item, location[x] ,,0..1,,Place of serviceExample Service Place Codes (Example)
Claim,Claim.item.location[x], locationCodeableConcept,,,CodeableConcept,
Claim,Claim.item.location[x], locationAddress,,,Address,
Claim,Claim.item.location[x], locationReference,,,Reference(Location),
Claim,Resource.DomainResource.Claim.item, quantity ,,0..1,SimpleQuantity,Count of Products or Services
Claim,Resource.DomainResource.Claim.item, unitPrice ,,0..1,Money,"Fee, charge or cost per point"
Claim,Resource.DomainResource.Claim.item, factor ,,0..1,decimal,Price scaling factor
Claim,Resource.DomainResource.Claim.item, net ,,0..1,Money,Total item cost
Claim,Resource.DomainResource.Claim.item, udi ,,0..*,Reference(Device),Unique Device Identifier
Claim,Resource.DomainResource.Claim.item, bodySite ,,0..1,CodeableConcept,Service LocationOral Site Codes (Example)
Claim,Resource.DomainResource.Claim.item, subSite ,,0..*,CodeableConcept,Service Sub-locationSurface Codes (Example)
Claim,Resource.DomainResource.Claim.item, encounter ,,0..*,Reference(Encounter),Encounters related to this billed item
Claim,Resource.DomainResource.Claim.item, detail ,,0..*,BackboneElement,Additional items
Claim,Resource.DomainResource.Claim.item.detail, sequence ,,1..1,positiveInt,Service instance
Claim,Resource.DomainResource.Claim.item.detail, revenue ,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail, category ,,0..1,CodeableConcept,Type of service or productBenefit SubCategory Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail, service ,,0..1,CodeableConcept,Billing CodeUSCLS Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail, modifier ,,0..*,CodeableConcept,Service/Product billing modifiersModifier type Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail, programCode ,,0..*,CodeableConcept,Program specific reason for item inclusionExample Program Reason Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail, quantity ,,0..1,SimpleQuantity,Count of Products or Services
Claim,Resource.DomainResource.Claim.item.detail, unitPrice ,,0..1,Money,"Fee, charge or cost per point"
Claim,Resource.DomainResource.Claim.item.detail, factor ,,0..1,decimal,Price scaling factor
Claim,Resource.DomainResource.Claim.item.detail, net ,,0..1,Money,Total additional item cost
Claim,Resource.DomainResource.Claim.item.detail, udi ,,0..*,Reference(Device),Unique Device Identifier
Claim,Resource.DomainResource.Claim.item.detail, subDetail ,,0..*,BackboneElement,Additional items
Claim,Resource.DomainResource.Claim.item.detail.subDetail, sequence ,,1..1,positiveInt,Service instance
Claim,Resource.DomainResource.Claim.item.detail.subDetail, revenue ,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail.subDetail, category ,,0..1,CodeableConcept,Type of service or productBenefit SubCategory Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail.subDetail, service ,,0..1,CodeableConcept,Billing CodeUSCLS Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail.subDetail, modifier ,,0..*,CodeableConcept,Service/Product billing modifiersModifier type Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail.subDetail, programCode ,,0..*,CodeableConcept,Program specific reason for item inclusionExample Program Reason Codes (Example)
Claim,Resource.DomainResource.Claim.item.detail.subDetail, quantity ,,0..1,SimpleQuantity,Count of Products or Services
Claim,Resource.DomainResource.Claim.item.detail.subDetail, unitPrice ,,0..1,Money,"Fee, charge or cost per point"
Claim,Resource.DomainResource.Claim.item.detail.subDetail, factor ,,0..1,decimal,Price scaling factor
Claim,Resource.DomainResource.Claim.item.detail.subDetail, net ,,0..1,Money,Net additional item cost
Claim,Resource.DomainResource.Claim.item.detail.subDetail, udi ,,0..*,Reference(Device),Unique Device Identifier
Claim,Resource.DomainResource.Claim, total ,,0..1,Money,Total claim cost
ClaimResponse,Resource.DomainResource.ClaimResponse, ClaimResponse ,,,DomainResource,"Remittance resourceElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
ClaimResponse,Resource.DomainResource.ClaimResponse, identifier ,,0..*,Identifier,Response  number
ClaimResponse,Resource.DomainResource.ClaimResponse, status ,?!Σ,0..1,code,active | cancelled | draft | entered-in-errorFinancial Resource Status Codes (Required)
ClaimResponse,Resource.DomainResource.ClaimResponse, patient ,,0..1,Reference(Patient),The subject of the Products and Services
ClaimResponse,Resource.DomainResource.ClaimResponse, created ,,0..1,dateTime,Creation date
ClaimResponse,Resource.DomainResource.ClaimResponse, insurer ,,0..1,Reference(Organization),Insurance issuing organization
ClaimResponse,Resource.DomainResource.ClaimResponse, requestProvider ,,0..1,Reference(Practitioner),Responsible practitioner
ClaimResponse,Resource.DomainResource.ClaimResponse, requestOrganization ,,0..1,Reference(Organization),Responsible organization
ClaimResponse,Resource.DomainResource.ClaimResponse, request ,,0..1,Reference(Claim),Id of resource triggering adjudication
ClaimResponse,Resource.DomainResource.ClaimResponse, outcome ,,0..1,CodeableConcept,complete | error | partialClaim Processing Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse, disposition ,,0..1,string,Disposition Message
ClaimResponse,Resource.DomainResource.ClaimResponse, payeeType ,,0..1,CodeableConcept,Party to be paid any benefits payableClaim Payee Type Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse, item ,,0..*,BackboneElement,Line items
ClaimResponse,Resource.DomainResource.ClaimResponse.item, sequenceLinkId ,,1..1,positiveInt,Service instance
ClaimResponse,Resource.DomainResource.ClaimResponse.item, noteNumber ,,0..*,positiveInt,List of note numbers which apply
ClaimResponse,Resource.DomainResource.ClaimResponse.item, adjudication ,,0..*,BackboneElement,Adjudication details
ClaimResponse,Resource.DomainResource.ClaimResponse.item.adjudication, category ,,1..1,CodeableConcept,"Adjudication category such as co-pay, eligible, benefit, etc.Adjudication Value Codes (Example)"
ClaimResponse,Resource.DomainResource.ClaimResponse.item.adjudication, reason ,,0..1,CodeableConcept,Explanation of Adjudication outcomeAdjudication Reason Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.item.adjudication, amount ,,0..1,Money,Monetary amount
ClaimResponse,Resource.DomainResource.ClaimResponse.item.adjudication, value ,,0..1,decimal,Non-monetary value
ClaimResponse,Resource.DomainResource.ClaimResponse.item, detail ,,0..*,BackboneElement,Detail line items
ClaimResponse,Resource.DomainResource.ClaimResponse.item.detail, sequenceLinkId ,,1..1,positiveInt,Service instance
ClaimResponse,Resource.DomainResource.ClaimResponse.item.detail, noteNumber ,,0..*,positiveInt,List of note numbers which apply
ClaimResponse,Resource.DomainResource.ClaimResponse.item.detail, adjudication ,,0..*,see adjudication,Detail level adjudication details
ClaimResponse,Resource.DomainResource.ClaimResponse.item.detail, subDetail ,,0..*,BackboneElement,Subdetail line items
ClaimResponse,Resource.DomainResource.ClaimResponse.item.detail.subDetail, sequenceLinkId ,,1..1,positiveInt,Service instance
ClaimResponse,Resource.DomainResource.ClaimResponse.item.detail.subDetail, noteNumber ,,0..*,positiveInt,List of note numbers which apply
ClaimResponse,Resource.DomainResource.ClaimResponse.item.detail.subDetail, adjudication ,,0..*,see adjudication,Subdetail level adjudication details
ClaimResponse,Resource.DomainResource.ClaimResponse, addItem ,,0..*,BackboneElement,Insurer added line items
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, sequenceLinkId ,,0..*,positiveInt,Service instances
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, revenue ,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, category ,,0..1,CodeableConcept,Type of service or productBenefit SubCategory Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, service ,,0..1,CodeableConcept,"Group, Service or ProductUSCLS Codes (Example)"
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, modifier ,,0..*,CodeableConcept,Service/Product billing modifiersModifier type Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, fee ,,0..1,Money,Professional fee or Product charge
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, noteNumber ,,0..*,positiveInt,List of note numbers which apply
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, adjudication ,,0..*,see adjudication,Added items adjudication
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem, detail ,,0..*,BackboneElement,Added items details
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem.detail, revenue ,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem.detail, category ,,0..1,CodeableConcept,Type of service or productBenefit SubCategory Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem.detail, service ,,0..1,CodeableConcept,Service or ProductUSCLS Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem.detail, modifier ,,0..*,CodeableConcept,Service/Product billing modifiersModifier type Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem.detail, fee ,,0..1,Money,Professional fee or Product charge
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem.detail, noteNumber ,,0..*,positiveInt,List of note numbers which apply
ClaimResponse,Resource.DomainResource.ClaimResponse.addItem.detail, adjudication ,,0..*,see adjudication,Added items detail adjudication
ClaimResponse,Resource.DomainResource.ClaimResponse, error ,,0..*,BackboneElement,Processing errors
ClaimResponse,Resource.DomainResource.ClaimResponse.error, sequenceLinkId ,,0..1,positiveInt,Item sequence number
ClaimResponse,Resource.DomainResource.ClaimResponse.error, detailSequenceLinkId ,,0..1,positiveInt,Detail sequence number
ClaimResponse,Resource.DomainResource.ClaimResponse.error, subdetailSequenceLinkId ,,0..1,positiveInt,Subdetail sequence number
ClaimResponse,Resource.DomainResource.ClaimResponse.error, code ,,1..1,CodeableConcept,Error code detailing processing issuesAdjudication Error Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse, totalCost ,,0..1,Money,Total Cost of service from the Claim
ClaimResponse,Resource.DomainResource.ClaimResponse, unallocDeductable ,,0..1,Money,Unallocated deductible
ClaimResponse,Resource.DomainResource.ClaimResponse, totalBenefit ,,0..1,Money,Total benefit payable for the Claim
ClaimResponse,Resource.DomainResource.ClaimResponse, payment ,,0..1,BackboneElement,"Payment details, if paid"
ClaimResponse,Resource.DomainResource.ClaimResponse.payment, type ,,0..1,CodeableConcept,Partial or CompleteExample Payment Type Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.payment, adjustment ,,0..1,Money,Payment adjustment for non-Claim issues
ClaimResponse,Resource.DomainResource.ClaimResponse.payment, adjustmentReason ,,0..1,CodeableConcept,Explanation for the non-claim adjustmentPayment Adjustment Reason Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse.payment, date ,,0..1,date,Expected data of Payment
ClaimResponse,Resource.DomainResource.ClaimResponse.payment, amount ,,0..1,Money,Payable amount after adjustment
ClaimResponse,Resource.DomainResource.ClaimResponse.payment, identifier ,,0..1,Identifier,Identifier of the payment instrument
ClaimResponse,Resource.DomainResource.ClaimResponse, reserved ,,0..1,Coding,Funds reserved statusFunds Reservation Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse, form ,,0..1,CodeableConcept,Printed Form IdentifierForm Codes (Example)
ClaimResponse,Resource.DomainResource.ClaimResponse, processNote ,,0..*,BackboneElement,Processing notes
ClaimResponse,Resource.DomainResource.ClaimResponse.processNote, number ,,0..1,positiveInt,Sequence Number for this note
ClaimResponse,Resource.DomainResource.ClaimResponse.processNote, type ,,0..1,CodeableConcept,display | print | printoperNoteType (Required)
ClaimResponse,Resource.DomainResource.ClaimResponse.processNote, text ,,0..1,string,Note explanatory text
ClaimResponse,Resource.DomainResource.ClaimResponse.processNote, language ,,0..1,CodeableConcept,Language if different from the resourceCommon Languages (Extensible but limited to All Languages)
ClaimResponse,Resource.DomainResource.ClaimResponse, communicationRequest ,,0..*,Reference(CommunicationRequest),Request for additional information
ClaimResponse,Resource.DomainResource.ClaimResponse, insurance ,,0..*,BackboneElement,Insurance or medical plan
ClaimResponse,Resource.DomainResource.ClaimResponse.insurance, sequence ,,1..1,positiveInt,Service instance identifier
ClaimResponse,Resource.DomainResource.ClaimResponse.insurance, focal ,,1..1,boolean,Is the focal Coverage
ClaimResponse,Resource.DomainResource.ClaimResponse.insurance, coverage ,,1..1,Reference(Coverage),Insurance information
ClaimResponse,Resource.DomainResource.ClaimResponse.insurance, businessArrangement ,,0..1,string,Business agreement
ClaimResponse,Resource.DomainResource.ClaimResponse.insurance, preAuthRef ,,0..*,string,Pre-Authorization/Determination Reference
ClaimResponse,Resource.DomainResource.ClaimResponse.insurance, claimResponse ,,0..1,Reference(ClaimResponse),Adjudication results
ClinicalImpression,Resource.DomainResource.ClinicalImpression, ClinicalImpression ,,,DomainResource,"A clinical assessment performed when planning treatments and management strategies for a patientElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
ClinicalImpression,Resource.DomainResource.ClinicalImpression, identifier ,Σ,0..*,Identifier,Business identifier
ClinicalImpression,Resource.DomainResource.ClinicalImpression, status ,?!Σ,1..1,code,draft | completed | entered-in-errorClinicalImpressionStatus (Required)
ClinicalImpression,Resource.DomainResource.ClinicalImpression, code ,Σ,0..1,CodeableConcept,Kind of assessment performed
ClinicalImpression,Resource.DomainResource.ClinicalImpression, description ,Σ,0..1,string,Why/how the assessment was performed
ClinicalImpression,Resource.DomainResource.ClinicalImpression, subject ,Σ,1..1,Reference(Patient | Group),Patient or group assessed
ClinicalImpression,Resource.DomainResource.ClinicalImpression, context ,Σ,0..1,Reference(Encounter | EpisodeOfCare),Encounter or Episode created from
ClinicalImpression,Resource.DomainResource.ClinicalImpression, effective[x] ,Σ,0..1,,Time of assessment
ClinicalImpression,ClinicalImpression.effective[x], effectiveDateTime,,,dateTime,
ClinicalImpression,ClinicalImpression.effective[x], effectivePeriod,,,Period,
ClinicalImpression,Resource.DomainResource.ClinicalImpression, date ,Σ,0..1,dateTime,When the assessment was documented
ClinicalImpression,Resource.DomainResource.ClinicalImpression, assessor ,Σ,0..1,Reference(Practitioner),The clinician performing the assessment
ClinicalImpression,Resource.DomainResource.ClinicalImpression, previous ,,0..1,Reference(ClinicalImpression),Reference to last assessment
ClinicalImpression,Resource.DomainResource.ClinicalImpression, problem ,Σ,0..*,Reference(Condition | AllergyIntolerance),Relevant impressions of patient state
ClinicalImpression,Resource.DomainResource.ClinicalImpression, investigation ,,0..*,BackboneElement,"One or more sets of investigations (signs, symptions, etc.)"
ClinicalImpression,Resource.DomainResource.ClinicalImpression.investigation, code ,,1..1,CodeableConcept,A name/code for the setInvestigation Type (Example)
ClinicalImpression,Resource.DomainResource.ClinicalImpression.investigation, item ,,0..*,Reference(Observation | QuestionnaireResponse | FamilyMemberHistory | DiagnosticReport | RiskAssessment | ImagingStudy),Record of a specific investigation
ClinicalImpression,Resource.DomainResource.ClinicalImpression, protocol ,,0..*,uri,Clinical Protocol followed
ClinicalImpression,Resource.DomainResource.ClinicalImpression, summary ,,0..1,string,Summary of the assessment
ClinicalImpression,Resource.DomainResource.ClinicalImpression, finding ,,0..*,BackboneElement,Possible or likely findings and diagnoses
ClinicalImpression,Resource.DomainResource.ClinicalImpression.finding, item[x] ,,1..1,,What was foundCondition/Problem/Diagnosis Codes (Example)
ClinicalImpression,ClinicalImpression.finding.item[x], itemCodeableConcept,,,CodeableConcept,
ClinicalImpression,ClinicalImpression.finding.item[x], itemReference,,,Reference(Condition | Observation),
ClinicalImpression,Resource.DomainResource.ClinicalImpression.finding, basis ,,0..1,string,Which investigations support finding
ClinicalImpression,Resource.DomainResource.ClinicalImpression, prognosisCodeableConcept ,,0..*,CodeableConcept,Estimate of likely outcomeClinical Impression Prognosis (Example)
ClinicalImpression,Resource.DomainResource.ClinicalImpression, prognosisReference ,,0..*,Reference(RiskAssessment),RiskAssessment expressing likely outcome
ClinicalImpression,Resource.DomainResource.ClinicalImpression, action ,,0..*,Reference(ReferralRequest | ProcedureRequest | Procedure | MedicationRequest | Appointment),Action taken as part of assessment procedure
ClinicalImpression,Resource.DomainResource.ClinicalImpression, note ,,0..*,Annotation,Comments made about the ClinicalImpression
CodeSystem,Resource.DomainResource.CodeSystem, CodeSystem ,I,,DomainResource,"A set of codes drawn from one or more code systems+ Within a code system definition, all the codes SHALL be uniqueElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
CodeSystem,Resource.DomainResource.CodeSystem, url ,Σ,0..1,uri,Logical URI to reference this code system (globally unique) (Coding.system)
CodeSystem,Resource.DomainResource.CodeSystem, identifier ,Σ,0..1,Identifier,Additional identifier for the code system
CodeSystem,Resource.DomainResource.CodeSystem, version ,Σ,0..1,string,Business version of the code system (Coding.version)
CodeSystem,Resource.DomainResource.CodeSystem, name ,Σ,0..1,string,Name for this code system (computer friendly)
CodeSystem,Resource.DomainResource.CodeSystem, title ,Σ,0..1,string,Name for this code system (human friendly)
CodeSystem,Resource.DomainResource.CodeSystem, status ,?!Σ,1..1,code,draft | active | retired | unknownPublicationStatus (Required)
CodeSystem,Resource.DomainResource.CodeSystem, experimental ,?!Σ,0..1,boolean,"For testing purposes, not real usage"
CodeSystem,Resource.DomainResource.CodeSystem, date ,Σ,0..1,dateTime,Date this was last changed
CodeSystem,Resource.DomainResource.CodeSystem, publisher ,Σ,0..1,string,Name of the publisher (organization or individual)
CodeSystem,Resource.DomainResource.CodeSystem, contact ,Σ,0..*,ContactDetail,Contact details for the publisher
CodeSystem,Resource.DomainResource.CodeSystem, description ,,0..1,markdown,Natural language description of the code system
CodeSystem,Resource.DomainResource.CodeSystem, useContext ,Σ,0..*,UsageContext,Context the content is intended to support
CodeSystem,Resource.DomainResource.CodeSystem, jurisdiction ,Σ,0..*,CodeableConcept,Intended jurisdiction for code system (if applicable)Jurisdiction ValueSet (Extensible)
CodeSystem,Resource.DomainResource.CodeSystem, purpose ,,0..1,markdown,Why this code system is defined
CodeSystem,Resource.DomainResource.CodeSystem, copyright ,,0..1,markdown,Use and/or publishing restrictions
CodeSystem,Resource.DomainResource.CodeSystem, caseSensitive ,Σ,0..1,boolean,If code comparison is case sensitive
CodeSystem,Resource.DomainResource.CodeSystem, valueSet ,Σ,0..1,uri,Canonical URL for value set with entire code system
CodeSystem,Resource.DomainResource.CodeSystem, hierarchyMeaning ,Σ,0..1,code,grouped-by | is-a | part-of | classified-withCodeSystemHierarchyMeaning (Required)
CodeSystem,Resource.DomainResource.CodeSystem, compositional ,Σ,0..1,boolean,If code system defines a post-composition grammar
CodeSystem,Resource.DomainResource.CodeSystem, versionNeeded ,Σ,0..1,boolean,If definitions are not stable
CodeSystem,Resource.DomainResource.CodeSystem, content ,Σ,1..1,code,not-present | example | fragment | completeCodeSystemContentMode (Required)
CodeSystem,Resource.DomainResource.CodeSystem, count ,Σ,0..1,unsignedInt,Total concepts in the code system
CodeSystem,Resource.DomainResource.CodeSystem, filter ,Σ,0..*,BackboneElement,Filter that can be used in a value set
CodeSystem,Resource.DomainResource.CodeSystem.filter, code ,Σ,1..1,code,Code that identifies the filter
CodeSystem,Resource.DomainResource.CodeSystem.filter, description ,Σ,0..1,string,How or why the filter is used
CodeSystem,Resource.DomainResource.CodeSystem.filter, operator ,Σ,1..*,code,Operators that can be used with filterFilterOperator (Required)
CodeSystem,Resource.DomainResource.CodeSystem.filter, value ,Σ,1..1,string,What to use for the value
CodeSystem,Resource.DomainResource.CodeSystem, property ,Σ,0..*,BackboneElement,Additional information supplied about each concept
CodeSystem,Resource.DomainResource.CodeSystem.property, code ,Σ,1..1,code,"Identifies the property on the concepts, and when referred to in operations"
CodeSystem,Resource.DomainResource.CodeSystem.property, uri ,Σ,0..1,uri,Formal identifier for the property
CodeSystem,Resource.DomainResource.CodeSystem.property, description ,Σ,0..1,string,"Why the property is defined, and/or what it conveys"
CodeSystem,Resource.DomainResource.CodeSystem.property, type ,Σ,1..1,code,code | Coding | string | integer | boolean | dateTimePropertyType (Required)
CodeSystem,Resource.DomainResource.CodeSystem, concept ,,0..*,BackboneElement,Concepts in the code system
CodeSystem,Resource.DomainResource.CodeSystem.concept, code ,,1..1,code,Code that identifies concept
CodeSystem,Resource.DomainResource.CodeSystem.concept, display ,,0..1,string,Text to display to the user
CodeSystem,Resource.DomainResource.CodeSystem.concept, definition ,,0..1,string,Formal definition
CodeSystem,Resource.DomainResource.CodeSystem.concept, designation ,,0..*,BackboneElement,Additional representations for the concept
CodeSystem,Resource.DomainResource.CodeSystem.concept.designation, language ,,0..1,code,Human language of the designationCommon Languages (Extensible but limited to All Languages)
CodeSystem,Resource.DomainResource.CodeSystem.concept.designation, use ,,0..1,Coding,Details how this designation would be usedDesignation Use (Extensible)
CodeSystem,Resource.DomainResource.CodeSystem.concept.designation, value ,,1..1,string,The text value for this designation
CodeSystem,Resource.DomainResource.CodeSystem.concept, property ,,0..*,BackboneElement,Property value for the concept
CodeSystem,Resource.DomainResource.CodeSystem.concept.property, code ,,1..1,code,Reference to CodeSystem.property.code
CodeSystem,Resource.DomainResource.CodeSystem.concept.property, value[x] ,,1..1,,Value of the property for this concept
CodeSystem,CodeSystem.concept.property.value[x], valueCode,,,code,
CodeSystem,CodeSystem.concept.property.value[x], valueCoding,,,Coding,
CodeSystem,CodeSystem.concept.property.value[x], valueString,,,string,
CodeSystem,CodeSystem.concept.property.value[x], valueInteger,,,integer,
CodeSystem,CodeSystem.concept.property.value[x], valueBoolean,,,boolean,
CodeSystem,CodeSystem.concept.property.value[x], valueDateTime,,,dateTime,
CodeSystem,Resource.DomainResource.CodeSystem, concept ,,0..*,see concept,Child Concepts (is-a/contains/categorizes)
Communication,Resource.DomainResource.Communication, Communication ,I,,DomainResource,"A record of information transmitted from a sender to a receiver+ Not Done Reason can only be specified if NotDone is ""true""Elements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
Communication,Resource.DomainResource.Communication, identifier ,Σ,0..*,Identifier,Unique identifier
Communication,Resource.DomainResource.Communication, definition ,Σ,0..*,Reference(PlanDefinition | ActivityDefinition),Instantiates protocol or definition
Communication,Resource.DomainResource.Communication, basedOn ,Σ,0..*,Reference(Any),Request fulfilled by this communication
Communication,Resource.DomainResource.Communication, partOf ,Σ,0..*,Reference(Any),Part of this action
Communication,Resource.DomainResource.Communication, status ,?!Σ,1..1,code,preparation | in-progress | suspended | aborted | completed | entered-in-errorEventStatus (Required)
Communication,Resource.DomainResource.Communication, notDone ,?!Σ,0..1,boolean,Communication did not occur
Communication,Resource.DomainResource.Communication, notDoneReason ,ΣI,0..1,CodeableConcept,Why communication did not occurCommunicationNotDoneReason (Example)
Communication,Resource.DomainResource.Communication, category ,,0..*,CodeableConcept,Message categoryCommunicationCategory (Example)
Communication,Resource.DomainResource.Communication, medium ,,0..*,CodeableConcept,A channel of communicationv3 Code System ParticipationMode (Example)
Communication,Resource.DomainResource.Communication, subject ,Σ,0..1,Reference(Patient | Group),Focus of message
Communication,Resource.DomainResource.Communication, recipient ,,0..*,Reference(Device | Organization | Patient | Practitioner | RelatedPerson | Group),Message recipient
Communication,Resource.DomainResource.Communication, topic ,,0..*,Reference(Any),Focal resources
Communication,Resource.DomainResource.Communication, context ,Σ,0..1,Reference(Encounter | EpisodeOfCare),Encounter or episode leading to message
Communication,Resource.DomainResource.Communication, sent ,,0..1,dateTime,When sent
Communication,Resource.DomainResource.Communication, received ,,0..1,dateTime,When received
Communication,Resource.DomainResource.Communication, sender ,,0..1,Reference(Device | Organization | Patient | Practitioner | RelatedPerson),Message sender
Communication,Resource.DomainResource.Communication, reasonCode ,Σ,0..*,CodeableConcept,Indication for messageSNOMED CT Clinical Findings (Example)
Communication,Resource.DomainResource.Communication, reasonReference ,Σ,0..*,Reference(Condition | Observation),Why was communication done?
Communication,Resource.DomainResource.Communication, payload ,,0..*,BackboneElement,Message payload
Communication,Resource.DomainResource.Communication.payload, content[x] ,,1..1,,Message part content
Communication,Communication.payload.content[x], contentString,,,string,
Communication,Communication.payload.content[x], contentAttachment,,,Attachment,
Communication,Communication.payload.content[x], contentReference,,,Reference(Any),
Communication,Resource.DomainResource.Communication, note ,,0..*,Annotation,Comments made about the communication
CommunicationRequest,Resource.DomainResource.CommunicationRequest, CommunicationRequest ,,,DomainResource,"A request for information to be sent to a receiverElements defined in Ancestors: id, meta, implicitRules, language, text, contained, extension, modifierExtension"
CommunicationRequest,Resource.DomainResource.CommunicationRequest, identifier ,Σ,0..*,Identifier,Unique identifier
CommunicationRequest,Resource.DomainResource.CommunicationRequest, basedOn ,Σ,0..*,Reference(Any),Fulfills plan or proposal
CommunicationRequest,Resource.DomainResource.CommunicationRequest, replaces ,Σ,0..*,Reference(CommunicationRequest),Request(s) replaced by this request
CommunicationRequest,Resource.DomainResource.CommunicationRequest, groupIdentifier ,Σ,0..1,Identifier,Composite request this is part of
CommunicationRequest,Resource.DomainResource.CommunicationRequest, status ,?!Σ,1..1,code,draft | active | suspended | cancelled | completed | entered-in-error | unknownRequestStatus (Required)
CommunicationRequest,Resource.DomainResource.CommunicationRequest, category ,,0..*,CodeableConcept,Message categoryCommunicationCategory (Example)
