Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
Conformance,Resource.DomainResource.Conformance.rest.resource.searchParam, name ,,1..1,string,Name of search parameter
Conformance,Resource.DomainResource.Conformance.rest.resource.searchParam, definition ,,0..1,uri,Source of definition for parameter
Conformance,Resource.DomainResource.Conformance.rest.resource.searchParam, type ,,1..1,code,number | date | string | token | reference | composite | quantity | uriSearchParamType (Required)
Conformance,Resource.DomainResource.Conformance.rest.resource.searchParam, documentation ,,0..1,string,Server-specific usage
Conformance,Resource.DomainResource.Conformance.rest.resource.searchParam, target ,,0..*,code,Types of resource (if a resource reference)ResourceType (Required)
Conformance,Resource.DomainResource.Conformance.rest.resource.searchParam, modifier ,,0..*,code,missing | exact | contains | not | text | in | not-in | below | above | typeSearchModifierCode (Required)
Conformance,Resource.DomainResource.Conformance.rest.resource.searchParam, chain ,,0..*,string,Chained names supported
Conformance,Resource.DomainResource.Conformance.rest, interaction ,,0..*,BackboneElement,What operations are supported?
Conformance,Resource.DomainResource.Conformance.rest.interaction, code ,,1..1,code,transaction | search-system | history-systemSystemRestfulInteraction (Required)
Conformance,Resource.DomainResource.Conformance.rest.interaction, documentation ,,0..1,string,Anything special about operation behavior
Conformance,Resource.DomainResource.Conformance.rest, transactionMode ,,0..1,code,not-supported | batch | transaction | bothTransactionMode (Required)
Conformance,Resource.DomainResource.Conformance.rest, searchParam ,,0..*,see searchParam,Search params for searching all resources
Conformance,Resource.DomainResource.Conformance.rest, operation ,,0..*,BackboneElement,Definition of an operation or a custom query
Conformance,Resource.DomainResource.Conformance.rest.operation, name ,,1..1,string,Name by which the operation/query is invoked
Conformance,Resource.DomainResource.Conformance.rest.operation, definition ,,1..1,Reference(OperationDefinition),The defined operation/query
Conformance,Resource.DomainResource.Conformance.rest, compartment ,,0..*,uri,Compartments served/used by system
Conformance,Resource.DomainResource.Conformance, messaging ,I,0..*,BackboneElement,If messaging is supported
Conformance,Resource.DomainResource.Conformance.messaging, endpoint ,,0..*,BackboneElement,A messaging service end-point
Conformance,Resource.DomainResource.Conformance.messaging.endpoint, protocol ,,1..1,Coding,http | ftp | mllp +MessageTransport (Extensible)
Conformance,Resource.DomainResource.Conformance.messaging.endpoint, address ,,1..1,uri,Address of end-point
Conformance,Resource.DomainResource.Conformance.messaging, reliableCache ,,0..1,unsignedInt,Reliable Message Cache Length (min)
Conformance,Resource.DomainResource.Conformance.messaging, documentation ,,0..1,string,Messaging interface behavior details
Conformance,Resource.DomainResource.Conformance.messaging, event ,,1..*,BackboneElement,Declare support for this event
Conformance,Resource.DomainResource.Conformance.messaging.event, code ,,1..1,Coding,Event typeMessageEvent (Preferred)
Conformance,Resource.DomainResource.Conformance.messaging.event, category ,,0..1,code,Consequence | Currency | NotificationMessageSignificanceCategory (Required)
Conformance,Resource.DomainResource.Conformance.messaging.event, mode ,,1..1,code,sender | receiverConformanceEventMode (Required)
Conformance,Resource.DomainResource.Conformance.messaging.event, focus ,,1..1,code,Resource that's focus of messageResourceType (Required)
Conformance,Resource.DomainResource.Conformance.messaging.event, request ,,1..1,Reference(StructureDefinition),Profile that describes the request
Conformance,Resource.DomainResource.Conformance.messaging.event, response ,,1..1,Reference(StructureDefinition),Profile that describes the response
Conformance,Resource.DomainResource.Conformance.messaging.event, documentation ,,0..1,string,Endpoint-specific event documentation
Conformance,Resource.DomainResource.Conformance, document ,I,0..*,BackboneElement,Document definition
Conformance,Resource.DomainResource.Conformance.document, mode ,,1..1,code,producer | consumerDocumentMode (Required)
Conformance,Resource.DomainResource.Conformance.document, documentation ,,0..1,string,Description of document support
Conformance,Resource.DomainResource.Conformance.document, profile ,,1..1,Reference(StructureDefinition),Constraint on a resource used in the document
Contract,Resource.DomainResource.Contract, Contract ,,,DomainResource,Contract
Contract,Resource.DomainResource.Contract, identifier ,Σ,0..1,Identifier,Contract identifier
Contract,Resource.DomainResource.Contract, issued ,Σ,0..1,dateTime,When this Contract was issued
Contract,Resource.DomainResource.Contract, applies ,Σ,0..1,Period,Effective time
Contract,Resource.DomainResource.Contract, subject ,Σ,0..*,Reference(Any),Subject of this Contract
Contract,Resource.DomainResource.Contract, authority ,,0..*,Reference(Organization),Authority under which this Contract has standing
Contract,Resource.DomainResource.Contract, domain ,,0..*,Reference(Location),Domain in which this Contract applies
Contract,Resource.DomainResource.Contract, type ,Σ,0..1,CodeableConcept,Contract TyoeContract Type Codes (Example)
Contract,Resource.DomainResource.Contract, subType ,Σ,0..*,CodeableConcept,Contract SubtypeContract Subtype Codes (Example)
Contract,Resource.DomainResource.Contract, action ,,0..*,CodeableConcept,Contract ActionContract Action Codes (Example)
Contract,Resource.DomainResource.Contract, actionReason ,,0..*,CodeableConcept,Contract Action ReasonPurposeOfUse (Example)
Contract,Resource.DomainResource.Contract, actor ,,0..*,BackboneElement,Contract Actor
Contract,Resource.DomainResource.Contract.actor, entity ,,1..1,Reference(Contract | Device | Group | Location | Organization | Patient | Practitioner | RelatedPerson | Substance),Contract Actor Type
Contract,Resource.DomainResource.Contract.actor, role ,,0..*,CodeableConcept,Contract  Actor RoleContract Actor Role Codes (Example)
Contract,Resource.DomainResource.Contract, valuedItem ,,0..*,BackboneElement,Contract Valued Item
Contract,Resource.DomainResource.Contract.valuedItem, entity[x] ,,0..1,,Contract Valued Item Type
Contract,Contract.valuedItem.entity[x], entityCodeableConcept,,,CodeableConcept,
Contract,Contract.valuedItem.entity[x], entityReference,,,Reference(Any),
Contract,Resource.DomainResource.Contract.valuedItem, identifier ,,0..1,Identifier,Contract Valued Item Identifier
Contract,Resource.DomainResource.Contract.valuedItem, effectiveTime ,,0..1,dateTime,Contract Valued Item Effective Tiem
Contract,Resource.DomainResource.Contract.valuedItem, quantity ,,0..1,SimpleQuantity,Count of Contract Valued Items
Contract,Resource.DomainResource.Contract.valuedItem, unitPrice ,,0..1,Money,"Contract Valued Item fee, charge, or cost"
Contract,Resource.DomainResource.Contract.valuedItem, factor ,,0..1,decimal,Contract Valued Item Price Scaling Factor
Contract,Resource.DomainResource.Contract.valuedItem, points ,,0..1,decimal,Contract Valued Item Difficulty Scaling Factor
Contract,Resource.DomainResource.Contract.valuedItem, net ,,0..1,Money,Total Contract Valued Item Value
Contract,Resource.DomainResource.Contract, signer ,,0..*,BackboneElement,Contract Signer
Contract,Resource.DomainResource.Contract.signer, type ,,1..1,Coding,Contract Signer TypeSignature Type Codes (Preferred)
Contract,Resource.DomainResource.Contract.signer, party ,,1..1,Reference(Organization | Patient | Practitioner | RelatedPerson),Contract Signatory Party
Contract,Resource.DomainResource.Contract.signer, signature ,,1..1,string,Contract Documentation Signature
Contract,Resource.DomainResource.Contract, term ,,0..*,BackboneElement,Contract Term List
Contract,Resource.DomainResource.Contract.term, identifier ,Σ,0..1,Identifier,Contract Term identifier
Contract,Resource.DomainResource.Contract.term, issued ,Σ,0..1,dateTime,Contract Term Issue Date Time
Contract,Resource.DomainResource.Contract.term, applies ,Σ,0..1,Period,Contract Term Effective Time
Contract,Resource.DomainResource.Contract.term, type ,,0..1,CodeableConcept,Contract Term TypeContract Term Type Codes (Example)
Contract,Resource.DomainResource.Contract.term, subType ,,0..1,CodeableConcept,Contract Term SubtypeContract Term Type Codes (Example)
Contract,Resource.DomainResource.Contract.term, subject ,,0..1,Reference(Any),Subject of this Contract Term
Contract,Resource.DomainResource.Contract.term, action ,,0..*,CodeableConcept,Contract Term ActionContract Action Codes (Example)
Contract,Resource.DomainResource.Contract.term, actionReason ,,0..*,CodeableConcept,Contract Term Action ReasonPurposeOfUse (Example)
Contract,Resource.DomainResource.Contract.term, actor ,,0..*,BackboneElement,Contract Term Actor List
Contract,Resource.DomainResource.Contract.term.actor, entity ,,1..1,Reference(Contract | Device | Group | Location | Organization | Patient | Practitioner | RelatedPerson | Substance),Contract Term Actor
Contract,Resource.DomainResource.Contract.term.actor, role ,,0..*,CodeableConcept,Contract Term Actor RoleContract Actor Role Codes (Example)
Contract,Resource.DomainResource.Contract.term, text ,,0..1,string,Human readable Contract term text
Contract,Resource.DomainResource.Contract.term, valuedItem ,,0..*,BackboneElement,Contract Term Valued Item
Contract,Resource.DomainResource.Contract.term.valuedItem, entity[x] ,,0..1,,Contract Term Valued Item Type
Contract,Contract.term.valuedItem.entity[x], entityCodeableConcept,,,CodeableConcept,
Contract,Contract.term.valuedItem.entity[x], entityReference,,,Reference(Any),
Contract,Resource.DomainResource.Contract.term.valuedItem, identifier ,,0..1,Identifier,Contract Term Valued Item Identifier
Contract,Resource.DomainResource.Contract.term.valuedItem, effectiveTime ,,0..1,dateTime,Contract Term Valued Item Effective Tiem
Contract,Resource.DomainResource.Contract.term.valuedItem, quantity ,,0..1,SimpleQuantity,Contract Term Valued Item Count
Contract,Resource.DomainResource.Contract.term.valuedItem, unitPrice ,,0..1,Money,"Contract Term Valued Item fee, charge, or cost"
Contract,Resource.DomainResource.Contract.term.valuedItem, factor ,,0..1,decimal,Contract Term Valued Item Price Scaling Factor
Contract,Resource.DomainResource.Contract.term.valuedItem, points ,,0..1,decimal,Contract Term Valued Item Difficulty Scaling Factor
Contract,Resource.DomainResource.Contract.term.valuedItem, net ,,0..1,Money,Total Contract Term Valued Item Value
Contract,Resource.DomainResource.Contract.term, group ,,0..*,see term,Nested Contract Term Group
Contract,Resource.DomainResource.Contract, binding[x] ,,0..1,,Binding Contract
Contract,Contract.binding[x], bindingAttachment,,,Attachment,
Contract,Contract.binding[x], bindingReference,,,Reference(Composition | DocumentReference | QuestionnaireResponse),
Contract,Resource.DomainResource.Contract, friendly ,,0..*,BackboneElement,Contract Friendly Language
Contract,Resource.DomainResource.Contract.friendly, content[x] ,,1..1,,Easily comprehended representation of this Contract
Contract,Contract.friendly.content[x], contentAttachment,,,Attachment,
Contract,Contract.friendly.content[x], contentReference,,,Reference(Composition | DocumentReference | QuestionnaireResponse),
Contract,Resource.DomainResource.Contract, legal ,,0..*,BackboneElement,Contract Legal Language
Contract,Resource.DomainResource.Contract.legal, content[x] ,,1..1,,Contract Legal Text
Contract,Contract.legal.content[x], contentAttachment,,,Attachment,
Contract,Contract.legal.content[x], contentReference,,,Reference(Composition | DocumentReference | QuestionnaireResponse),
Contract,Resource.DomainResource.Contract, rule ,,0..*,BackboneElement,Computable Contract Language
Contract,Resource.DomainResource.Contract.rule, content[x] ,,1..1,,Computable Contract Rules
Contract,Contract.rule.content[x], contentAttachment,,,Attachment,
Contract,Contract.rule.content[x], contentReference,,,Reference(DocumentReference),
DetectedIssue,Resource.DomainResource.DetectedIssue, DetectedIssue ,,,DomainResource,Clinical issue with action
DetectedIssue,Resource.DomainResource.DetectedIssue, patient ,Σ,0..1,Reference(Patient),Associated patient
DetectedIssue,Resource.DomainResource.DetectedIssue, category ,Σ,0..1,CodeableConcept,"Issue Category, e.g. drug-drug, duplicate therapy, etc.Detected Issue Category (Preferred)"
DetectedIssue,Resource.DomainResource.DetectedIssue, severity ,Σ,0..1,code,high | moderate | lowDetectedIssueSeverity (Required)
DetectedIssue,Resource.DomainResource.DetectedIssue, implicated ,Σ,0..*,Reference(Any),Problem resource
DetectedIssue,Resource.DomainResource.DetectedIssue, detail ,,0..1,string,Description and context
DetectedIssue,Resource.DomainResource.DetectedIssue, date ,Σ,0..1,dateTime,When identified
DetectedIssue,Resource.DomainResource.DetectedIssue, author ,Σ,0..1,Reference(Practitioner | Device),The provider or device that identified the issue
DetectedIssue,Resource.DomainResource.DetectedIssue, identifier ,Σ,0..1,Identifier,Unique id for the detected issue
DetectedIssue,Resource.DomainResource.DetectedIssue, reference ,,0..1,uri,Authority for issue
DetectedIssue,Resource.DomainResource.DetectedIssue, mitigation ,,0..*,BackboneElement,Step taken to address
DetectedIssue,Resource.DomainResource.DetectedIssue.mitigation, action ,,1..1,CodeableConcept,What mitigation?Detected Issue Mitigation Action (Preferred)
DetectedIssue,Resource.DomainResource.DetectedIssue.mitigation, date ,,0..1,dateTime,Date committed
DetectedIssue,Resource.DomainResource.DetectedIssue.mitigation, author ,,0..1,Reference(Practitioner),Who is committing?
Coverage,Resource.DomainResource.Coverage, Coverage ,,,DomainResource,Insurance or medical plan
Coverage,Resource.DomainResource.Coverage, issuer ,Σ,0..1,Reference(Organization),An identifier for the plan issuer
Coverage,Resource.DomainResource.Coverage, bin ,,0..1,Identifier,BIN Number
Coverage,Resource.DomainResource.Coverage, period ,Σ,0..1,Period,Coverage start and end dates
Coverage,Resource.DomainResource.Coverage, type ,Σ,0..1,Coding,Type of coverageActCoverageTypeCode (Example)
Coverage,Resource.DomainResource.Coverage, subscriberId ,Σ,0..1,Identifier,Subscriber ID
Coverage,Resource.DomainResource.Coverage, identifier ,Σ,0..*,Identifier,The primary coverage ID
Coverage,Resource.DomainResource.Coverage, group ,Σ,0..1,string,An identifier for the group
Coverage,Resource.DomainResource.Coverage, plan ,Σ,0..1,string,An identifier for the plan
Coverage,Resource.DomainResource.Coverage, subPlan ,Σ,0..1,string,An identifier for the subsection of the plan
Coverage,Resource.DomainResource.Coverage, dependent ,Σ,0..1,positiveInt,The dependent number
Coverage,Resource.DomainResource.Coverage, sequence ,Σ,0..1,positiveInt,The plan instance or sequence counter
Coverage,Resource.DomainResource.Coverage, subscriber ,?!,0..1,Reference(Patient),Plan holder information
Coverage,Resource.DomainResource.Coverage, network ,Σ,0..1,Identifier,Insurer network
Coverage,Resource.DomainResource.Coverage, contract ,,0..*,Reference(Contract),Contract details
DataElement,Resource.DomainResource.DataElement, DataElement ,,,DomainResource,Resource data element
DataElement,Resource.DomainResource.DataElement, url ,Σ,0..1,uri,Globally unique logical id for data element
DataElement,Resource.DomainResource.DataElement, identifier ,Σ,0..*,Identifier,Logical id to reference this data element
DataElement,Resource.DomainResource.DataElement, version ,Σ,0..1,string,Logical id for this version of the data element
DataElement,Resource.DomainResource.DataElement, name ,Σ,0..1,string,Descriptive label for this element definition
DataElement,Resource.DomainResource.DataElement, status ,?! Σ,1..1,code,draft | active | retiredConformanceResourceStatus (Required)
DataElement,Resource.DomainResource.DataElement, experimental ,Σ,0..1,boolean,"If for testing purposes, not real usage"
DataElement,Resource.DomainResource.DataElement, publisher ,Σ,0..1,string,Name of the publisher (Organization or individual)
DataElement,Resource.DomainResource.DataElement, contact ,Σ,0..*,BackboneElement,Contact details of the publisher
DataElement,Resource.DomainResource.DataElement.contact, name ,Σ,0..1,string,Name of a individual to contact
DataElement,Resource.DomainResource.DataElement.contact, telecom ,Σ,0..*,ContactPoint,Contact details for individual or publisher
DataElement,Resource.DomainResource.DataElement, date ,Σ,0..1,dateTime,Date for this version of the data element
DataElement,Resource.DomainResource.DataElement, useContext ,Σ,0..*,CodeableConcept,Content intends to support these contextsContext of Use ValueSet (Extensible)
DataElement,Resource.DomainResource.DataElement, copyright ,,0..1,string,Use and/or publishing restrictions
DataElement,Resource.DomainResource.DataElement, stringency ,Σ,0..1,code,comparable | fully-specified | equivalent | convertable | scaleable | flexibleDataElementStringency (Required)
DataElement,Resource.DomainResource.DataElement, mapping ,,0..*,BackboneElement,External specification mapped to
DataElement,Resource.DomainResource.DataElement.mapping, identity ,,1..1,id,Internal id when this mapping is used
DataElement,Resource.DomainResource.DataElement.mapping, uri ,,0..1,uri,Identifies what this mapping refers to
DataElement,Resource.DomainResource.DataElement.mapping, name ,,0..1,string,Names what this mapping refers to
DataElement,Resource.DomainResource.DataElement.mapping, comments ,,0..1,string,"Versions, Issues, Scope limitations etc."
DataElement,Resource.DomainResource.DataElement, element ,Σ I,1..*,ElementDefinition,Definition of elementNo base allowedNo slicing allowed
Device,Resource.DomainResource.Device, Device ,,,DomainResource,An instance of a manufactured te that is used in the provision of healthcare
Device,Resource.DomainResource.Device, identifier ,,0..*,Identifier,"Instance id from manufacturer, owner, and others"
Device,Resource.DomainResource.Device, type ,,1..1,CodeableConcept,What kind of device this isDeviceKind  (Preferred)
Device,Resource.DomainResource.Device, note ,,0..*,Annotation,Device notes and comments
Device,Resource.DomainResource.Device, status ,?! Σ,0..1,code,available | not-available | entered-in-errorDeviceStatus (Required)
Device,Resource.DomainResource.Device, manufacturer ,,0..1,string,Name of device manufacturer
Device,Resource.DomainResource.Device, model ,,0..1,string,Model id assigned by the manufacturer
Device,Resource.DomainResource.Device, version ,,0..1,string,Version number (i.e. software)
Device,Resource.DomainResource.Device, manufactureDate ,,0..1,dateTime,Manufacture date
Device,Resource.DomainResource.Device, expiry ,,0..1,dateTime,Date and time of expiry of this device (if applicable)
Device,Resource.DomainResource.Device, udi ,,0..1,string,FDA mandated Unique Device Identifier
Device,Resource.DomainResource.Device, lotNumber ,,0..1,string,Lot number of manufacture
Device,Resource.DomainResource.Device, owner ,,0..1,Reference(Organization),Organization responsible for device
Device,Resource.DomainResource.Device, location ,,0..1,Reference(Location),Where the resource is found
Device,Resource.DomainResource.Device, patient ,,0..1,Reference(Patient),If the resource is affixed to a person
Device,Resource.DomainResource.Device, contact ,,0..*,ContactPoint,Details for human/organization for support
Device,Resource.DomainResource.Device, url ,,0..1,uri,Network address to contact device
DeviceComponent,Resource.DomainResource.DeviceComponent, DeviceComponent ,Σ,,DomainResource,An instance of a medical-related component of a medical device
DeviceComponent,Resource.DomainResource.DeviceComponent, type ,Σ,1..1,CodeableConcept,What kind of component it isComponentType  (Preferred)
DeviceComponent,Resource.DomainResource.DeviceComponent, identifier ,Σ,1..1,Identifier,Instance id assigned by the software stack
DeviceComponent,Resource.DomainResource.DeviceComponent, lastSystemChange ,Σ,1..1,instant,Recent system change timestamp
DeviceComponent,Resource.DomainResource.DeviceComponent, source ,Σ,0..1,Reference(Device),A source device of this component
DeviceComponent,Resource.DomainResource.DeviceComponent, parent ,Σ,0..1,Reference(DeviceComponent),Parent resource link
DeviceComponent,Resource.DomainResource.DeviceComponent, operationalStatus ,Σ,0..*,CodeableConcept,Component operational status
DeviceComponent,Resource.DomainResource.DeviceComponent, parameterGroup ,Σ,0..1,CodeableConcept,Current supported parameter group
DeviceComponent,Resource.DomainResource.DeviceComponent, measurementPrinciple ,Σ,0..1,code,other | chemical | electrical | impedance | nuclear | optical | thermal | biological | mechanical | acoustical | manual+Measmnt-Principle (Required)
DeviceComponent,Resource.DomainResource.DeviceComponent, productionSpecification ,Σ,0..*,BackboneElement,Production specification of the component
DeviceComponent,Resource.DomainResource.DeviceComponent.productionSpecification, specType ,Σ,0..1,CodeableConcept,Specification type
DeviceComponent,Resource.DomainResource.DeviceComponent.productionSpecification, componentId ,Σ,0..1,Identifier,Internal component unique identification
DeviceComponent,Resource.DomainResource.DeviceComponent, productionSpec ,Σ,0..1,string,A printable string defining the component
DeviceComponent,Resource.DomainResource.DeviceComponent, languageCode ,Σ,0..1,CodeableConcept,Language code for the human-readable text strings produced by the deviceLanguage  (Required)
DeviceMetric,Resource.DomainResource.DeviceMetric, DeviceMetric ,Σ,,DomainResource,"Measurement, calculation or setting capability of a medical device"
DeviceMetric,Resource.DomainResource.DeviceMetric, type ,Σ,1..1,CodeableConcept,Type of metricMetricType  (Preferred)
DeviceMetric,Resource.DomainResource.DeviceMetric, identifier ,Σ,1..1,Identifier,Unique identifier of this DeviceMetric
DeviceMetric,Resource.DomainResource.DeviceMetric, unit ,Σ,0..1,CodeableConcept,Unit of metricMetricUnit  (Preferred)
DeviceMetric,Resource.DomainResource.DeviceMetric, source ,Σ,0..1,Reference(Device),Describes the link to the source Device
DeviceMetric,Resource.DomainResource.DeviceMetric, parent ,Σ,0..1,Reference(DeviceComponent),Describes the link to the parent DeviceComponent
DeviceMetric,Resource.DomainResource.DeviceMetric, operationalStatus ,Σ,0..1,code,on | off | standbyDeviceMetricOperationalStatus (Required)
DeviceMetric,Resource.DomainResource.DeviceMetric, color ,Σ,0..1,code,black | red | green | yellow | blue | magenta | cyan | whiteDeviceMetricColor (Required)
DeviceMetric,Resource.DomainResource.DeviceMetric, category ,Σ,1..1,code,measurement | setting | calculation | unspecifiedDeviceMetricCategory (Required)
DeviceMetric,Resource.DomainResource.DeviceMetric, measurementPeriod ,Σ,0..1,Timing,Describes the measurement repetition time
DeviceMetric,Resource.DomainResource.DeviceMetric, calibration ,Σ,0..*,BackboneElement,Describes the calibrations that have been performed or that are required to be performed
DeviceMetric,Resource.DomainResource.DeviceMetric.calibration, type ,Σ,0..1,code,unspecified | offset | gain | two-pointDeviceMetricCalibrationType (Required)
DeviceMetric,Resource.DomainResource.DeviceMetric.calibration, state ,Σ,0..1,code,not-calibrated | calibration-required | calibrated | unspecifiedDeviceMetricCalibrationState (Required)
DeviceMetric,Resource.DomainResource.DeviceMetric.calibration, time ,Σ,0..1,instant,Describes the time last calibration has been performed
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, DeviceUseRequest ,Σ,,DomainResource,A request for a patient to use or be given a medical device
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, bodySite[x] ,Σ,0..1,,Target body site
DeviceUseRequest,DeviceUseRequest.bodySite[x], bodySiteCodeableConcept,,,CodeableConcept,
DeviceUseRequest,DeviceUseRequest.bodySite[x], bodySiteReference,,,Reference(BodySite),
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, status ,?! Σ,0..1,code,proposed | planned | requested | received | accepted | in-progress | completed | suspended | rejected | abortedDeviceUseRequestStatus (Required)
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, device ,Σ,1..1,Reference(Device),Device requested
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, encounter ,Σ,0..1,Reference(Encounter),Encounter motivating request
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, identifier ,Σ,0..*,Identifier,Request identifier
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, indication ,Σ,0..*,CodeableConcept,Reason for request
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, notes ,Σ,0..*,string,Notes or comments
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, prnReason ,Σ,0..*,CodeableConcept,PRN
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, orderedOn ,Σ,0..1,dateTime,When ordered
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, recordedOn ,Σ,0..1,dateTime,When recorded
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, subject ,Σ,1..1,Reference(Patient),Focus of request
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, timing[x] ,Σ,0..1,,Schedule for use
DeviceUseRequest,DeviceUseRequest.timing[x], timingTiming,,,Timing,
DeviceUseRequest,DeviceUseRequest.timing[x], timingPeriod,,,Period,
DeviceUseRequest,DeviceUseRequest.timing[x], timingDateTime,,,dateTime,
DeviceUseRequest,Resource.DomainResource.DeviceUseRequest, priority ,Σ,0..1,code,routine | urgent | stat | asapDeviceUseRequestPriority (Required)
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, DeviceUseStatement ,Σ,,DomainResource,
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, bodySite[x] ,Σ,0..1,,Target body site
DeviceUseStatement,DeviceUseStatement.bodySite[x], bodySiteCodeableConcept,,,CodeableConcept,
DeviceUseStatement,DeviceUseStatement.bodySite[x], bodySiteReference,,,Reference(BodySite),
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, whenUsed ,Σ,0..1,Period,
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, device ,Σ,1..1,Reference(Device),
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, identifier ,Σ,0..*,Identifier,
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, indication ,Σ,0..*,CodeableConcept,
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, notes ,Σ,0..*,string,
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, recordedOn ,Σ,0..1,dateTime,
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, subject ,Σ,1..1,Reference(Patient),
DeviceUseStatement,Resource.DomainResource.DeviceUseStatement, timing[x] ,Σ,0..1,,
DeviceUseStatement,DeviceUseStatement.timing[x], timingTiming,,,Timing,
DeviceUseStatement,DeviceUseStatement.timing[x], timingPeriod,,,Period,
DeviceUseStatement,DeviceUseStatement.timing[x], timingDateTime,,,dateTime,
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, DiagnosticOrder ,,,DomainResource,A request for a diagnostic service
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, subject ,Σ,1..1,Reference(Patient | Group | Location | Device),Who and/or what test is about
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, orderer ,Σ,0..1,Reference(Practitioner),Who ordered the test
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, identifier ,Σ,0..*,Identifier,Identifiers assigned to this order
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, encounter ,Σ,0..1,Reference(Encounter),The encounter that this diagnostic order is associated with
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, reason ,,0..*,CodeableConcept,Explanation/Justification for testCondition/Problem/Diagnosis Codes (Example)
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, supportingInformation ,,0..*,Reference(Observation | Condition | DocumentReference),Additional clinical information
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, specimen ,,0..*,Reference(Specimen),If the whole order relates to specific specimens
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, status ,?! Σ,0..1,code,proposed | draft | planned | requested | received | accepted | in-progress | review | completed | cancelled | suspended | rejected | failedDiagnosticOrderStatus (Required)
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, priority ,Σ,0..1,code,routine | urgent | stat | asapDiagnosticOrderPriority (Required)
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, event ,,0..*,BackboneElement,A list of events of interest in the lifecycle
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.event, status ,Σ,1..1,code,proposed | draft | planned | requested | received | accepted | in-progress | review | completed | cancelled | suspended | rejected | failedDiagnosticOrderStatus (Required)
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.event, description ,Σ,0..1,CodeableConcept,More information about the event and its contextDiagnostic Order Event Codes (Example)
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.event, dateTime ,Σ,1..1,dateTime,The date at which the event happened
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.event, actor ,,0..1,Reference(Practitioner | Device),Who recorded or did this
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, item ,,0..*,BackboneElement,The items the orderer requested
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.item, code ,Σ,1..1,CodeableConcept,Code to indicate the item (test or panel) being orderedLOINC Diagnostic Order Codes (Preferred)
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.item, specimen ,,0..*,Reference(Specimen),If this item relates to specific specimens
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.item, bodySite ,,0..1,CodeableConcept,Location of requested test (if applicable)SNOMED CT Body Structures (Example)
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.item, status ,Σ,0..1,code,proposed | draft | planned | requested | received | accepted | in-progress | review | completed | cancelled | suspended | rejected | failedDiagnosticOrderStatus (Required)
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder.item, event ,Σ,0..*,see event,Events specific to this item
DiagnosticOrder,Resource.DomainResource.DiagnosticOrder, note ,,0..*,Annotation,Other notes and comments
DiagnosticReport,Resource.DomainResource.DiagnosticReport, DiagnosticReport ,,,DomainResource,"A Diagnostic report - a combination of request information, atomic results, images, interpretation, as well as formatted reports"
DiagnosticReport,Resource.DomainResource.DiagnosticReport, identifier ,Σ,0..*,Identifier,Id for external references to this report
DiagnosticReport,Resource.DomainResource.DiagnosticReport, status ,?! Σ,1..1,code,registered | partial | final | corrected | appended | cancelled | entered-in-errorDiagnosticReportStatus (Required)
