Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
Claim,Claim.identifierperiod,period,Σ,0..1,Period,Time period when id is/was valid for use
Claim,Claim.identifierperiod.start,period.start,ΣI,0..1,dateTime,Starting time with inclusive boundary
Claim,Claim.identifierperiod.end,period.end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
Claim,Claim.identifierassigner,assigner,Σ,0..1,Reference(Organization),Organization that issued id (may be just text)
Claim,Claim.status,status,?!Σ,1..1,code,active | cancelled | draft | entered-in-errorFinancial Resource Status Codes (Required)
Claim,Claim.type,type,Σ,1..1,CodeableConcept,Category or disciplineClaim Type Codes (Extensible)
Claim,Claim.typecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.typecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.typecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.typecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.typecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.typecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.typetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.subType,subType,,0..1,CodeableConcept,More granular claim typeExample Claim SubType Codes (Example)
Claim,Claim.subTypecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.subTypecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.subTypecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.subTypecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.subTypecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.subTypecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.subTypetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.use,use,Σ,1..1,code,claim | preauthorization | predeterminationUse (Required)
Claim,Claim.patient,patient,Σ,1..1,Reference(Patient),The recipient of the products and services
Claim,Claim.billablePeriod,billablePeriod,Σ,0..1,Period,Relevant time frame for the claim
Claim,Claim.billablePeriodstart,start,ΣI,0..1,dateTime,Starting time with inclusive boundary
Claim,Claim.billablePeriodend,end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
Claim,Claim.created,created,Σ,1..1,dateTime,Resource creation date
Claim,Claim.enterer,enterer,,0..1,Reference(Practitioner | PractitionerRole),Author of the claim
Claim,Claim.insurer,insurer,Σ,0..1,Reference(Organization),Target
Claim,Claim.provider,provider,Σ,1..1,Reference(Practitioner | PractitionerRole | Organization),Party responsible for the claim
Claim,Claim.priority,priority,Σ,1..1,CodeableConcept,Desired processing ugencyProcess Priority Codes (Example)
Claim,Claim.prioritycoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.prioritycoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.prioritycoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.prioritycoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.prioritycoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.prioritycoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.prioritytext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.fundsReserve,fundsReserve,,0..1,CodeableConcept,For whom to reserve fundsFundsReserve (Example)
Claim,Claim.fundsReservecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.fundsReservecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.fundsReservecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.fundsReservecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.fundsReservecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.fundsReservecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.fundsReservetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.related,related,,0..*,BackboneElement,Prior or corollary claims
Claim,Claim.related.claim,claim,,0..1,Reference(Claim),Reference to the related claim
Claim,Claim.related.relationship,relationship,,0..1,CodeableConcept,How the reference claim is relatedExample Related Claim Relationship Codes (Example)
Claim,Claim.related.relationshipcoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.related.relationshipcoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.related.relationshipcoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.related.relationshipcoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.related.relationshipcoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.related.relationshipcoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.related.relationshiptext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.related.reference,reference,,0..1,Identifier,File or case reference
Claim,Claim.related.referenceuse,use,?!Σ,0..1,code,usual | official | temp | secondary | old (If known)IdentifierUse (Required)
Claim,Claim.related.referencetype,type,Σ,0..1,CodeableConcept,Description of identifierIdentifierType (Extensible)
Claim,Claim.related.referencetype.coding,type.coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.related.referencetype.coding.system,type.coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.related.referencetype.coding.version,type.coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.related.referencetype.coding.code,type.coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.related.referencetype.coding.display,type.coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.related.referencetype.coding.userSelected,type.coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.related.referencetype.text,type.text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.related.referencesystem,system,Σ,0..1,uri,The namespace for the identifier value
Claim,Claim.related.referencevalue,value,Σ,0..1,string,The value that is unique
Claim,Claim.related.referenceperiod,period,Σ,0..1,Period,Time period when id is/was valid for use
Claim,Claim.related.referenceperiod.start,period.start,ΣI,0..1,dateTime,Starting time with inclusive boundary
Claim,Claim.related.referenceperiod.end,period.end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
Claim,Claim.related.referenceassigner,assigner,Σ,0..1,Reference(Organization),Organization that issued id (may be just text)
Claim,Claim.prescription,prescription,,0..1,Reference(DeviceRequest | MedicationRequest | VisionPrescription),Prescription authorizing services and products
Claim,Claim.originalPrescription,originalPrescription,,0..1,Reference(DeviceRequest | MedicationRequest | VisionPrescription),Original prescription if superseded by fulfiller
Claim,Claim.payee,payee,,0..1,BackboneElement,Recipient of benefits payable
Claim,Claim.payee.type,type,,1..1,CodeableConcept,Category of recipientPayeeType (Example)
Claim,Claim.payee.typecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.payee.typecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.payee.typecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.payee.typecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.payee.typecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.payee.typecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.payee.typetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.payee.party,party,,0..1,Reference(Practitioner | PractitionerRole | Organization | Patient | RelatedPerson),Recipient reference
Claim,Claim.referral,referral,,0..1,Reference(ServiceRequest),Treatment referral
Claim,Claim.facility,facility,,0..1,Reference(Location),Servicing facility
Claim,Claim.careTeam,careTeam,,0..*,BackboneElement,Members of the care team
Claim,Claim.careTeam.sequence,sequence,,1..1,positiveInt,Order of care team
Claim,Claim.careTeam.provider,provider,,1..1,Reference(Practitioner | PractitionerRole | Organization),Practitioner or organization
Claim,Claim.careTeam.responsible,responsible,,0..1,boolean,Indicator of the lead practitioner
Claim,Claim.careTeam.role,role,,0..1,CodeableConcept,Function within the teamClaim Care Team Role Codes (Example)
Claim,Claim.careTeam.rolecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.careTeam.rolecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.careTeam.rolecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.careTeam.rolecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.careTeam.rolecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.careTeam.rolecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.careTeam.roletext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.careTeam.qualification,qualification,,0..1,CodeableConcept,Practitioner credential or specializationExample Provider Qualification Codes (Example)
Claim,Claim.careTeam.qualificationcoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.careTeam.qualificationcoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.careTeam.qualificationcoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.careTeam.qualificationcoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.careTeam.qualificationcoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.careTeam.qualificationcoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.careTeam.qualificationtext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.supportingInfo,supportingInfo,,0..*,BackboneElement,Supporting information
Claim,Claim.supportingInfo.sequence,sequence,,1..1,positiveInt,Information instance identifier
Claim,Claim.supportingInfo.category,category,,1..1,CodeableConcept,Classification of the supplied informationClaim Information Category Codes (Example)
Claim,Claim.supportingInfo.categorycoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.supportingInfo.categorycoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.supportingInfo.categorycoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.supportingInfo.categorycoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.supportingInfo.categorycoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.supportingInfo.categorycoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.supportingInfo.categorytext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.supportingInfo.code,code,,0..1,CodeableConcept,Type of informationException Codes (Example)
Claim,Claim.supportingInfo.codecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.supportingInfo.codecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.supportingInfo.codecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.supportingInfo.codecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.supportingInfo.codecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.supportingInfo.codecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.supportingInfo.codetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.supportingInfo.timing[x],timing[x],,0..1,,When it occurred
Claim,Claim.supportingInfo.timingDate,timingDate,,,date,
Claim,Claim.supportingInfo.timingPeriod,timingPeriod,,,Period,
Claim,Claim.supportingInfo.timingPeriodstart,start,ΣI,0..1,dateTime,Starting time with inclusive boundary
Claim,Claim.supportingInfo.timingPeriodend,end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
Claim,Claim.supportingInfo.value[x],value[x],,0..1,,Data to be provided
Claim,Claim.supportingInfo.valueBoolean,valueBoolean,,,boolean,
Claim,Claim.supportingInfo.valueString,valueString,,,string,
Claim,Claim.supportingInfo.valueQuantity,valueQuantity,,,Quantity,
Claim,Claim.supportingInfo.valueQuantityvalue,value,Σ,0..1,decimal,Numerical value (with implicit precision)
Claim,Claim.supportingInfo.valueQuantitycomparator,comparator,?!Σ,0..1,code,< | <= | >= | > - how to understand the valueQuantityComparator (Required)
Claim,Claim.supportingInfo.valueQuantityunit,unit,Σ,0..1,string,Unit representation
Claim,Claim.supportingInfo.valueQuantitysystem,system,ΣI,0..1,uri,System that defines coded unit form
Claim,Claim.supportingInfo.valueQuantitycode,code,Σ,0..1,code,Coded form of the unit
Claim,Claim.supportingInfo.valueAttachment,valueAttachment,,,Attachment,
Claim,Claim.supportingInfo.valueAttachmentcontentType,contentType,Σ,0..1,code,"Mime type of the content, with charset etc.MimeType (Required)"
Claim,Claim.supportingInfo.valueAttachmentlanguage,language,Σ,0..1,code,Human language of the content (BCP-47)Common Languages (Preferred but limited to AllLanguages)
Claim,Claim.supportingInfo.valueAttachmentdata,data,,0..1,base64Binary,"Data inline, base64ed"
Claim,Claim.supportingInfo.valueAttachmenturl,url,Σ,0..1,url,Uri where the data can be found
Claim,Claim.supportingInfo.valueAttachmentsize,size,Σ,0..1,unsignedInt,Number of bytes of content (if url provided)
Claim,Claim.supportingInfo.valueAttachmenthash,hash,Σ,0..1,base64Binary,"Hash of the data (sha-1, base64ed)"
Claim,Claim.supportingInfo.valueAttachmenttitle,title,Σ,0..1,string,Label to display in place of the data
Claim,Claim.supportingInfo.valueAttachmentcreation,creation,Σ,0..1,dateTime,Date attachment was first created
Claim,Claim.supportingInfo.valueReference,valueReference,,,Reference(Any),
Claim,Claim.supportingInfo.reason,reason,,0..1,CodeableConcept,Explanation for the informationMissing Tooth Reason Codes (Example)
Claim,Claim.supportingInfo.reasoncoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.supportingInfo.reasoncoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.supportingInfo.reasoncoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.supportingInfo.reasoncoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.supportingInfo.reasoncoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.supportingInfo.reasoncoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.supportingInfo.reasontext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.diagnosis,diagnosis,,0..*,BackboneElement,Pertinent diagnosis information
Claim,Claim.diagnosis.sequence,sequence,,1..1,positiveInt,Diagnosis instance identifier
Claim,Claim.diagnosis.diagnosis[x],diagnosis[x],,1..1,,Nature of illness or problemICD-10 Codes (Example)
Claim,Claim.diagnosis.diagnosisCodeableConcept,diagnosisCodeableConcept,,,CodeableConcept,
Claim,Claim.diagnosis.diagnosisCodeableConceptcoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.diagnosis.diagnosisCodeableConceptcoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.diagnosis.diagnosisCodeableConceptcoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.diagnosis.diagnosisCodeableConceptcoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.diagnosis.diagnosisCodeableConceptcoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.diagnosis.diagnosisCodeableConceptcoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.diagnosis.diagnosisCodeableConcepttext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.diagnosis.diagnosisReference,diagnosisReference,,,Reference(Condition),
Claim,Claim.diagnosis.type,type,,0..*,CodeableConcept,Timing or nature of the diagnosisExample Diagnosis Type Codes (Example)
Claim,Claim.diagnosis.typecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.diagnosis.typecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.diagnosis.typecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.diagnosis.typecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.diagnosis.typecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.diagnosis.typecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.diagnosis.typetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.diagnosis.onAdmission,onAdmission,,0..1,CodeableConcept,Present on admissionExample Diagnosis on Admission Codes (Example)
Claim,Claim.diagnosis.onAdmissioncoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.diagnosis.onAdmissioncoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.diagnosis.onAdmissioncoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.diagnosis.onAdmissioncoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.diagnosis.onAdmissioncoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.diagnosis.onAdmissioncoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.diagnosis.onAdmissiontext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.diagnosis.packageCode,packageCode,,0..1,CodeableConcept,Package billing codeExample Diagnosis Related Group Codes (Example)
Claim,Claim.diagnosis.packageCodecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.diagnosis.packageCodecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.diagnosis.packageCodecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.diagnosis.packageCodecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.diagnosis.packageCodecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.diagnosis.packageCodecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.diagnosis.packageCodetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.procedure,procedure,,0..*,BackboneElement,Clinical procedures performed
Claim,Claim.procedure.sequence,sequence,,1..1,positiveInt,Procedure instance identifier
Claim,Claim.procedure.type,type,,0..*,CodeableConcept,Category of ProcedureExample Procedure Type Codes (Example)
Claim,Claim.procedure.typecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.procedure.typecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.procedure.typecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.procedure.typecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.procedure.typecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.procedure.typecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.procedure.typetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.procedure.date,date,,0..1,dateTime,When the procedure was performed
Claim,Claim.procedure.procedure[x],procedure[x],,1..1,,Specific clinical procedureICD-10 Procedure Codes (Example)
Claim,Claim.procedure.procedureCodeableConcept,procedureCodeableConcept,,,CodeableConcept,
Claim,Claim.procedure.procedureCodeableConceptcoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.procedure.procedureCodeableConceptcoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.procedure.procedureCodeableConceptcoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.procedure.procedureCodeableConceptcoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.procedure.procedureCodeableConceptcoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.procedure.procedureCodeableConceptcoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.procedure.procedureCodeableConcepttext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.procedure.procedureReference,procedureReference,,,Reference(Procedure),
Claim,Claim.procedure.udi,udi,,0..*,Reference(Device),Unique device identifier
Claim,Claim.insurance,insurance,Σ,1..*,BackboneElement,Patient insurance information
Claim,Claim.insurance.sequence,sequence,Σ,1..1,positiveInt,Insurance instance identifier
Claim,Claim.insurance.focal,focal,Σ,1..1,boolean,Coverage to be used for adjudication
Claim,Claim.insurance.identifier,identifier,,0..1,Identifier,Pre-assigned Claim number
Claim,Claim.insurance.identifieruse,use,?!Σ,0..1,code,usual | official | temp | secondary | old (If known)IdentifierUse (Required)
Claim,Claim.insurance.identifiertype,type,Σ,0..1,CodeableConcept,Description of identifierIdentifierType (Extensible)
Claim,Claim.insurance.identifiertype.coding,type.coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.insurance.identifiertype.coding.system,type.coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.insurance.identifiertype.coding.version,type.coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.insurance.identifiertype.coding.code,type.coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.insurance.identifiertype.coding.display,type.coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.insurance.identifiertype.coding.userSelected,type.coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.insurance.identifiertype.text,type.text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.insurance.identifiersystem,system,Σ,0..1,uri,The namespace for the identifier value
Claim,Claim.insurance.identifiervalue,value,Σ,0..1,string,The value that is unique
Claim,Claim.insurance.identifierperiod,period,Σ,0..1,Period,Time period when id is/was valid for use
Claim,Claim.insurance.identifierperiod.start,period.start,ΣI,0..1,dateTime,Starting time with inclusive boundary
Claim,Claim.insurance.identifierperiod.end,period.end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
Claim,Claim.insurance.identifierassigner,assigner,Σ,0..1,Reference(Organization),Organization that issued id (may be just text)
Claim,Claim.insurance.coverage,coverage,Σ,1..1,Reference(Coverage),Insurance information
Claim,Claim.insurance.businessArrangement,businessArrangement,,0..1,string,Additional provider contract number
Claim,Claim.insurance.preAuthRef,preAuthRef,,0..*,string,Prior authorization reference number
Claim,Claim.insurance.claimResponse,claimResponse,,0..1,Reference(ClaimResponse),Adjudication results
Claim,Claim.accident,accident,,0..1,BackboneElement,Details of the event
Claim,Claim.accident.date,date,,1..1,date,When the incident occurred
Claim,Claim.accident.type,type,,0..1,CodeableConcept,The nature of the accidentV3 Value SetActIncidentCode (Extensible)
Claim,Claim.accident.typecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.accident.typecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.accident.typecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.accident.typecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.accident.typecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.accident.typecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.accident.typetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.accident.location[x],location[x],,0..1,,Where the event occurred
Claim,Claim.accident.locationAddress,locationAddress,,,Address,
Claim,Claim.accident.locationAddressuse,use,?!Σ,0..1,code,home | work | temp | old | billing - purpose of this addressAddressUse (Required)
Claim,Claim.accident.locationAddresstype,type,Σ,0..1,code,postal | physical | bothAddressType (Required)
Claim,Claim.accident.locationAddresstext,text,Σ,0..1,string,Text representation of the address
Claim,Claim.accident.locationAddressline,line,Σ,0..*,string,"Street name, number, direction & P.O. Box etc.This repeating element order: The order in which lines should appear in an address label"
Claim,Claim.accident.locationAddresscity,city,Σ,0..1,string,"Name of city, town etc."
Claim,Claim.accident.locationAddressdistrict,district,Σ,0..1,string,District name (aka county)
Claim,Claim.accident.locationAddressstate,state,Σ,0..1,string,Sub-unit of country (abbreviations ok)
Claim,Claim.accident.locationAddresspostalCode,postalCode,Σ,0..1,string,Postal code for area
Claim,Claim.accident.locationAddresscountry,country,Σ,0..1,string,Country (e.g. can be ISO 3166 2 or 3 letter code)
Claim,Claim.accident.locationAddressperiod,period,Σ,0..1,Period,Time period when address was/is in use
Claim,Claim.accident.locationAddressperiod.start,period.start,ΣI,0..1,dateTime,Starting time with inclusive boundary
Claim,Claim.accident.locationAddressperiod.end,period.end,ΣI,0..1,dateTime,"End time with inclusive boundary, if not ongoing"
Claim,Claim.accident.locationReference,locationReference,,,Reference(Location),
Claim,Claim.item,item,,0..*,BackboneElement,Product or service provided
Claim,Claim.item.sequence,sequence,,1..1,positiveInt,Item instance identifier
Claim,Claim.item.careTeamSequence,careTeamSequence,,0..*,positiveInt,Applicable careTeam members
Claim,Claim.item.diagnosisSequence,diagnosisSequence,,0..*,positiveInt,Applicable diagnoses
Claim,Claim.item.procedureSequence,procedureSequence,,0..*,positiveInt,Applicable procedures
Claim,Claim.item.informationSequence,informationSequence,,0..*,positiveInt,Applicable exception and supporting information
Claim,Claim.item.revenue,revenue,,0..1,CodeableConcept,Revenue or cost center codeExample Revenue Center Codes (Example)
Claim,Claim.item.revenuecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.item.revenuecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.item.revenuecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.item.revenuecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.item.revenuecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.item.revenuecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.item.revenuetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.item.category,category,,0..1,CodeableConcept,Benefit classificationBenefit Category Codes (Example)
Claim,Claim.item.categorycoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.item.categorycoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.item.categorycoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.item.categorycoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.item.categorycoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.item.categorycoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.item.categorytext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.item.productOrService,productOrService,,1..1,CodeableConcept,"Billing, service, product, or drug codeUSCLS Codes (Example)"
Claim,Claim.item.productOrServicecoding,coding,Σ,0..*,Coding,Code defined by a terminology system
Claim,Claim.item.productOrServicecoding.system,coding.system,Σ,0..1,uri,Identity of the terminology system
Claim,Claim.item.productOrServicecoding.version,coding.version,Σ,0..1,string,Version of the system - if relevant
Claim,Claim.item.productOrServicecoding.code,coding.code,Σ,0..1,code,Symbol in syntax defined by the system
Claim,Claim.item.productOrServicecoding.display,coding.display,Σ,0..1,string,Representation defined by the system
Claim,Claim.item.productOrServicecoding.userSelected,coding.userSelected,Σ,0..1,boolean,If this coding was chosen directly by the user
Claim,Claim.item.productOrServicetext,text,Σ,0..1,string,Plain text representation of the concept
Claim,Claim.item.modifier,modifier,,0..*,CodeableConcept,Product or service billing modifiersModifier type Codes (Example)
