Resource,Nesting,Resource Content Name,Flags,Cardinality,Datatype,Description
ClinicalImpression,ClinicalImpression.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
ClinicalImpression,ClinicalImpression,ClinicalImpression,,,DomainResource,A clinical assessment performed when planning treatments and management strategies for a patient
ClinicalImpression,ClinicalImpression.patient,patient,Σ,1..1,Reference(Patient),The patient being assessed
ClinicalImpression,ClinicalImpression.assessor,assessor,Σ,0..1,Reference(Practitioner),The clinician performing the assessment
ClinicalImpression,ClinicalImpression.status,status,?! Σ,1..1,code,in-progress | completed | entered-in-errorClinicalImpressionStatus (Required)
ClinicalImpression,ClinicalImpression.date,date,Σ,0..1,dateTime,When the assessment occurred
ClinicalImpression,ClinicalImpression.description,description,Σ,0..1,string,Why/how the assessment was performed
ClinicalImpression,ClinicalImpression.previous,previous,,0..1,Reference(ClinicalImpression),Reference to last assessment
ClinicalImpression,ClinicalImpression.problem,problem,Σ,0..*,Reference(Condition | AllergyIntolerance),General assessment of patient state
ClinicalImpression,ClinicalImpression.trigger[x],trigger[x],,0..1,,Request or event that necessitated this assessmentSNOMED CT Clinical Findings (Example)
ClinicalImpression,ClinicalImpression.triggerCodeableConcept,triggerCodeableConcept,,,CodeableConcept,
ClinicalImpression,ClinicalImpression.triggerReference,triggerReference,,,Reference(Any),
ClinicalImpression,ClinicalImpression.investigations,investigations,,0..*,BackboneElement,"One or more sets of investigations (signs, symptions, etc.)"
ClinicalImpression,ClinicalImpression.investigations.code,code,,1..1,CodeableConcept,A name/code for the setCondition/Diagnosis Certainty (Example)
ClinicalImpression,ClinicalImpression.investigations.item,item,,0..*,Reference(Observation | QuestionnaireResponse | FamilyMemberHistory | DiagnosticReport),Record of a specific investigation
ClinicalImpression,ClinicalImpression.protocol,protocol,,0..1,uri,Clinical Protocol followed
ClinicalImpression,ClinicalImpression.summary,summary,,0..1,string,Summary of the assessment
ClinicalImpression,ClinicalImpression.finding,finding,,0..*,BackboneElement,Possible or likely findings and diagnoses
ClinicalImpression,ClinicalImpression.finding.item,item,,1..1,CodeableConcept,Specific text or code for findingCondition/Problem/Diagnosis Codes (Example)
ClinicalImpression,ClinicalImpression.finding.cause,cause,,0..1,string,Which investigations support finding
ClinicalImpression,ClinicalImpression.resolved,resolved,,0..*,CodeableConcept,Diagnoses/conditions resolved since previous assessmentCondition/Problem/Diagnosis Codes (Example)
ClinicalImpression,ClinicalImpression.ruledOut,ruledOut,,0..*,BackboneElement,Diagnosis considered not possible
ClinicalImpression,ClinicalImpression.ruledOut.item,item,,1..1,CodeableConcept,Specific text of code for diagnosisCondition/Problem/Diagnosis Codes (Example)
ClinicalImpression,ClinicalImpression.ruledOut.reason,reason,,0..1,string,Grounds for elimination
ClinicalImpression,ClinicalImpression.prognosis,prognosis,,0..1,string,Estimate of likely outcome
ClinicalImpression,ClinicalImpression.plan,plan,,0..*,Reference(CarePlan | Appointment | CommunicationRequest | DeviceUseRequest | DiagnosticOrder | MedicationOrder | NutritionOrder | Order | ProcedureRequest | ProcessRequest | ReferralRequest | SupplyRequest | VisionPrescription),Plan of action after assessment
ClinicalImpression,ClinicalImpression.action,action,,0..*,Reference(ReferralRequest | ProcedureRequest | Procedure | MedicationOrder | DiagnosticOrder | NutritionOrder | SupplyRequest | Appointment),Actions taken during assessment
Communication,Communication.id,id,Σ,0..1,id,Logical id of this artifact
Communication,Communication.meta,meta,Σ,0..1,Meta,Metadata about the resource
Communication,Communication.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
Communication,Communication.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
Communication,Communication.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
Communication,Communication.contained,contained,,0..*,Resource,"Contained, inline Resources"
Communication,Communication.extension,extension,,0..*,Extension,Additional Content defined by implementations
Communication,Communication.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
Communication,Communication,Communication,Σ,,DomainResource,A record of information transmitted from a sender to a receiver
Communication,Communication.identifier,identifier,Σ,0..*,Identifier,Unique identifier
Communication,Communication.category,category,Σ,0..1,CodeableConcept,Message category
Communication,Communication.sender,sender,Σ,0..1,Reference(Device | Organization | Patient | Practitioner | RelatedPerson),Message sender
Communication,Communication.recipient,recipient,Σ,0..*,Reference(Device | Organization | Patient | Practitioner | RelatedPerson | Group),Message recipient
Communication,Communication.payload,payload,Σ,0..*,BackboneElement,Message payload
Communication,Communication.payload.content[x],content[x],Σ,1..1,,Message part content
Communication,Communication.payload.contentString,contentString,,,string,
Communication,Communication.payload.contentAttachment,contentAttachment,,,Attachment,
Communication,Communication.payload.contentReference,contentReference,,,Reference(Any),
Communication,Communication.medium,medium,Σ,0..*,CodeableConcept,A channel of communicationv3 Code System ParticipationMode (Example)
Communication,Communication.status,status,?! Σ,0..1,code,in-progress | completed | suspended | rejected | failedCommunicationStatus (Required)
Communication,Communication.encounter,encounter,Σ,0..1,Reference(Encounter),Encounter leading to message
Communication,Communication.sent,sent,Σ,0..1,dateTime,When sent
Communication,Communication.received,received,Σ,0..1,dateTime,When received
Communication,Communication.reason,reason,Σ,0..*,CodeableConcept,Indication for message
Communication,Communication.subject,subject,Σ,0..1,Reference(Patient),Focus of message
Communication,Communication.requestDetail,requestDetail,Σ,0..1,Reference(CommunicationRequest),CommunicationRequest producing this message
CommunicationRequest,CommunicationRequest.id,id,Σ,0..1,id,Logical id of this artifact
CommunicationRequest,CommunicationRequest.meta,meta,Σ,0..1,Meta,Metadata about the resource
CommunicationRequest,CommunicationRequest.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
CommunicationRequest,CommunicationRequest.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
CommunicationRequest,CommunicationRequest.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
CommunicationRequest,CommunicationRequest.contained,contained,,0..*,Resource,"Contained, inline Resources"
CommunicationRequest,CommunicationRequest.extension,extension,,0..*,Extension,Additional Content defined by implementations
CommunicationRequest,CommunicationRequest.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
CommunicationRequest,CommunicationRequest,CommunicationRequest,Σ,,DomainResource,A request for information to be sent to a receiver
CommunicationRequest,CommunicationRequest.identifier,identifier,Σ,0..*,Identifier,Unique identifier
CommunicationRequest,CommunicationRequest.category,category,Σ,0..1,CodeableConcept,Message category
CommunicationRequest,CommunicationRequest.sender,sender,Σ,0..1,Reference(Device | Organization | Patient | Practitioner | RelatedPerson),Message sender
CommunicationRequest,CommunicationRequest.recipient,recipient,Σ,0..*,Reference(Device | Organization | Patient | Practitioner | RelatedPerson),Message recipient
CommunicationRequest,CommunicationRequest.payload,payload,Σ,0..*,BackboneElement,Message payload
CommunicationRequest,CommunicationRequest.payload.content[x],content[x],Σ,1..1,,Message part content
CommunicationRequest,CommunicationRequest.payload.contentString,contentString,,,string,
CommunicationRequest,CommunicationRequest.payload.contentAttachment,contentAttachment,,,Attachment,
CommunicationRequest,CommunicationRequest.payload.contentReference,contentReference,,,Reference(Any),
CommunicationRequest,CommunicationRequest.medium,medium,Σ,0..*,CodeableConcept,A channel of communicationv3 Code System ParticipationMode (Example)
CommunicationRequest,CommunicationRequest.requester,requester,Σ,0..1,Reference(Practitioner | Patient | RelatedPerson),An individual who requested a communication
CommunicationRequest,CommunicationRequest.status,status,?! Σ,0..1,code,proposed | planned | requested | received | accepted | in-progress | completed | suspended | rejected | failedCommunicationRequestStatus (Required)
CommunicationRequest,CommunicationRequest.encounter,encounter,Σ,0..1,Reference(Encounter),Encounter leading to message
CommunicationRequest,CommunicationRequest.scheduled[x],scheduled[x],Σ,0..1,,When scheduled
CommunicationRequest,CommunicationRequest.scheduledDateTime,scheduledDateTime,,,dateTime,
CommunicationRequest,CommunicationRequest.scheduledPeriod,scheduledPeriod,,,Period,
CommunicationRequest,CommunicationRequest.reason,reason,Σ,0..*,CodeableConcept,Indication for message
CommunicationRequest,CommunicationRequest.requestedOn,requestedOn,Σ,0..1,dateTime,When ordered or proposed
CommunicationRequest,CommunicationRequest.subject,subject,Σ,0..1,Reference(Patient),Focus of message
CommunicationRequest,CommunicationRequest.priority,priority,Σ,0..1,CodeableConcept,Message urgencyDiagnosticOrderPriority (Example)
Composition,Composition.id,id,Σ,0..1,id,Logical id of this artifact
Composition,Composition.meta,meta,Σ,0..1,Meta,Metadata about the resource
Composition,Composition.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
Composition,Composition.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
Composition,Composition.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
Composition,Composition.contained,contained,,0..*,Resource,"Contained, inline Resources"
Composition,Composition.extension,extension,,0..*,Extension,Additional Content defined by implementations
Composition,Composition.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
Composition,Composition,Composition,,,DomainResource,A set of resources composed into a single coherent clinical statement with clinical attestation
Composition,Composition.identifier,identifier,Σ,0..1,Identifier,Logical identifier of composition (version-independent)
Composition,Composition.date,date,Σ,1..1,dateTime,Composition editing time
Composition,Composition.type,type,Σ,1..1,CodeableConcept,Kind of composition (LOINC if possible)FHIR Document Type Codes (Preferred)
Composition,Composition.class,class,Σ,0..1,CodeableConcept,Categorization of CompositionFHIR Document Class Codes (Example)
Composition,Composition.title,title,Σ,1..1,string,Human Readable name/title
Composition,Composition.status,status,?! Σ,1..1,code,preliminary | final | amended | entered-in-errorCompositionStatus (Required)
Composition,Composition.confidentiality,confidentiality,?! Σ,0..1,code,As defined by affinity domainv3 Code System Confidentiality (Required)
Composition,Composition.subject,subject,Σ,1..1,Reference(Any),Who and/or what the composition is about
Composition,Composition.author,author,Σ,1..*,Reference(Practitioner | Device | Patient | RelatedPerson),Who and/or what authored the composition
Composition,Composition.attester,attester,Σ,0..*,BackboneElement,Attests to accuracy of composition
Composition,Composition.attester.mode,mode,Σ,1..*,code,personal | professional | legal | officialCompositionAttestationMode (Required)
Composition,Composition.attester.time,time,Σ,0..1,dateTime,When composition attested
Composition,Composition.attester.party,party,Σ,0..1,Reference(Patient | Practitioner | Organization),Who attested the composition
Composition,Composition.custodian,custodian,Σ,0..1,Reference(Organization),Organization which maintains the composition
Composition,Composition.event,event,Σ,0..*,BackboneElement,The clinical service(s) being documented
Composition,Composition.event.code,code,Σ,0..*,CodeableConcept,Code(s) that apply to the event being documentedv3 Code System ActCode (Example)
Composition,Composition.event.period,period,Σ,0..1,Period,The period covered by the documentation
Composition,Composition.event.detail,detail,Σ,0..*,Reference(Any),The event(s) being documented
Composition,Composition.encounter,encounter,Σ,0..1,Reference(Encounter),Context of the Composition
Composition,Composition.section,section,I,0..*,BackboneElement,"Composition is broken into sectionsA section can only have an emptyReason if it is emptyA section must at least one of text, entries, or sub-sections"
Composition,Composition.section.title,title,,0..1,string,Label for section (e.g. for ToC)
Composition,Composition.section.code,code,,0..1,CodeableConcept,Classification of section (recommended)Document Section Codes (Example)
Composition,Composition.section.text,text,I,0..1,Narrative,"Text summary of the section, for human interpretation"
Composition,Composition.section.mode,mode,?! Σ,0..1,code,working | snapshot | changesListMode (Required)
Composition,Composition.section.orderedBy,orderedBy,,0..1,CodeableConcept,Order of section entriesList Order Codes (Preferred)
Composition,Composition.section.entry,entry,I,0..*,Reference(Any),A reference to data that supports this section
Composition,Composition.section.emptyReason,emptyReason,I,0..1,CodeableConcept,Why the section is emptyList Empty Reasons (Preferred)
Composition,Composition.section.section,section,I,0..*,see section,Nested Section
ConceptMap,ConceptMap.id,id,Σ,0..1,id,Logical id of this artifact
ConceptMap,ConceptMap.meta,meta,Σ,0..1,Meta,Metadata about the resource
ConceptMap,ConceptMap.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
ConceptMap,ConceptMap.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
ConceptMap,ConceptMap.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
ConceptMap,ConceptMap.contained,contained,,0..*,Resource,"Contained, inline Resources"
ConceptMap,ConceptMap.extension,extension,,0..*,Extension,Additional Content defined by implementations
ConceptMap,ConceptMap.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
ConceptMap,ConceptMap,ConceptMap,,,DomainResource,A map from one set of concepts to one or more other concepts
ConceptMap,ConceptMap.url,url,Σ,0..1,uri,Globally unique logical id for concept map
ConceptMap,ConceptMap.identifier,identifier,Σ,0..1,Identifier,Additional identifier for the concept map
ConceptMap,ConceptMap.version,version,Σ,0..1,string,Logical id for this version of the concept map
ConceptMap,ConceptMap.name,name,Σ,0..1,string,Informal name for this concept map
ConceptMap,ConceptMap.status,status,?! Σ,1..1,code,draft | active | retiredConformanceResourceStatus (Required)
ConceptMap,ConceptMap.experimental,experimental,Σ,0..1,boolean,"If for testing purposes, not real usage"
ConceptMap,ConceptMap.publisher,publisher,Σ,0..1,string,Name of the publisher (organization or individual)
ConceptMap,ConceptMap.contact,contact,Σ,0..*,BackboneElement,Contact details of the publisher
ConceptMap,ConceptMap.contact.name,name,Σ,0..1,string,Name of a individual to contact
ConceptMap,ConceptMap.contact.telecom,telecom,Σ,0..*,ContactPoint,Contact details for individual or publisher
ConceptMap,ConceptMap.date,date,Σ,0..1,dateTime,Date for given status
ConceptMap,ConceptMap.description,description,Σ,0..1,string,Human language description of the concept map
ConceptMap,ConceptMap.useContext,useContext,Σ,0..*,CodeableConcept,Content intends to support these contextsContext of Use ValueSet (Extensible)
ConceptMap,ConceptMap.requirements,requirements,,0..1,string,Why needed
ConceptMap,ConceptMap.copyright,copyright,,0..1,string,Use and/or publishing restrictions
ConceptMap,ConceptMap.source[x],source[x],Σ,1..1,,Identifies the source of the concepts which are being mapped
ConceptMap,ConceptMap.sourceUri,sourceUri,,,uri,
ConceptMap,ConceptMap.sourceReference,sourceReference,,,Reference(ValueSet | StructureDefinition),
ConceptMap,ConceptMap.target[x],target[x],Σ,1..1,,Provides context to the mappings
ConceptMap,ConceptMap.targetUri,targetUri,,,uri,
ConceptMap,ConceptMap.targetReference,targetReference,,,Reference(ValueSet | StructureDefinition),
ConceptMap,ConceptMap.element,element,,0..*,BackboneElement,Mappings for a concept from the source set
ConceptMap,ConceptMap.element.codeSystem,codeSystem,,0..1,uri,Code System (if value set crosses code systems)
ConceptMap,ConceptMap.element.code,code,,0..1,code,Identifies element being mapped
ConceptMap,ConceptMap.element.target,target,I,0..*,BackboneElement,"Concept in target system for elementIf the map is narrower or inexact, there SHALL be some comments"
ConceptMap,ConceptMap.element.target.codeSystem,codeSystem,,0..1,uri,System of the target (if necessary)
ConceptMap,ConceptMap.element.target.code,code,,0..1,code,Code that identifies the target element
ConceptMap,ConceptMap.element.target.equivalence,equivalence,?!,1..1,code,equivalent | equal | wider | subsumes | narrower | specializes | inexact | unmatched | disjointConceptMapEquivalence (Required)
ConceptMap,ConceptMap.element.target.comments,comments,I,0..1,string,Description of status/issues in mapping
ConceptMap,ConceptMap.element.target.dependsOn,dependsOn,,0..*,BackboneElement,Other elements required for this mapping (from context)
ConceptMap,ConceptMap.element.target.dependsOn.element,element,,1..1,uri,Reference to element/field/ValueSet mapping depends on
ConceptMap,ConceptMap.element.target.dependsOn.codeSystem,codeSystem,,1..1,uri,Code System (if necessary)
ConceptMap,ConceptMap.element.target.dependsOn.code,code,,1..1,string,Value of the referenced element
ConceptMap,ConceptMap.element.target.product,product,,0..*,see dependsOn,Other concepts that this mapping also produces
Condition,Condition.id,id,Σ,0..1,id,Logical id of this artifact
Condition,Condition.meta,meta,Σ,0..1,Meta,Metadata about the resource
Condition,Condition.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
Condition,Condition.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
Condition,Condition.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
Condition,Condition.contained,contained,,0..*,Resource,"Contained, inline Resources"
Condition,Condition.extension,extension,,0..*,Extension,Additional Content defined by implementations
Condition,Condition.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
Condition,Condition,Condition,Σ,,DomainResource,"Detailed information about conditions, problems or diagnoses"
Condition,Condition.identifier,identifier,Σ,0..*,Identifier,External Ids for this condition
Condition,Condition.patient,patient,Σ,1..1,Reference(Patient),Who has the condition?
Condition,Condition.encounter,encounter,Σ,0..1,Reference(Encounter),Encounter when condition first asserted
Condition,Condition.asserter,asserter,Σ,0..1,Reference(Practitioner | Patient),Person who asserts this condition
Condition,Condition.dateRecorded,dateRecorded,Σ,0..1,date,When first entered
Condition,Condition.code,code,Σ,1..1,CodeableConcept,"Identification of the condition, problem or diagnosisCondition/Problem/Diagnosis Codes (Example)"
Condition,Condition.category,category,Σ,0..1,CodeableConcept,complaint | symptom | finding | diagnosisCondition Category Codes (Preferred)
Condition,Condition.clinicalStatus,clinicalStatus,?! Σ,0..1,code,active | relapse | remission | resolvedCondition Clinical Status Codes (Preferred)
Condition,Condition.verificationStatus,verificationStatus,?! Σ,1..1,code,provisional | differential | confirmed | refuted | entered-in-error | unknownConditionVerificationStatus (Required)
Condition,Condition.severity,severity,Σ,0..1,CodeableConcept,Subjective severity of conditionCondition/Diagnosis Severity (Preferred)
Condition,Condition.onset[x],onset[x],Σ,0..1,,"Estimated or actual date,  date-time, or age"
Condition,Condition.onsetDateTime,onsetDateTime,,,dateTime,
Condition,Condition.onsetQuantity,onsetQuantity,,,Age,
Condition,Condition.onsetPeriod,onsetPeriod,,,Period,
Condition,Condition.onsetRange,onsetRange,,,Range,
Condition,Condition.onsetString,onsetString,,,string,
Condition,Condition.abatement[x],abatement[x],Σ,0..1,,If/when in resolution/remission
Condition,Condition.abatementDateTime,abatementDateTime,,,dateTime,
Condition,Condition.abatementQuantity,abatementQuantity,,,Age,
Condition,Condition.abatementBoolean,abatementBoolean,,,boolean,
Condition,Condition.abatementPeriod,abatementPeriod,,,Period,
Condition,Condition.abatementRange,abatementRange,,,Range,
Condition,Condition.abatementString,abatementString,,,string,
Condition,Condition.stage,stage,Σ I,0..1,BackboneElement,"Stage/grade, usually assessed formallyStage SHALL have summary or assessment"
Condition,Condition.stage.summary,summary,Σ I,0..1,CodeableConcept,Simple summary (disease specific)Condition Stage (Example)
Condition,Condition.stage.assessment,assessment,Σ I,0..*,Reference(ClinicalImpression | DiagnosticReport | Observation),Formal record of assessment
Condition,Condition.evidence,evidence,Σ I,0..*,BackboneElement,Supporting evidenceevidence SHALL have code or details
Condition,Condition.evidence.code,code,Σ I,0..1,CodeableConcept,Manifestation/symptomManifestation and Symptom Codes (Example)
Condition,Condition.evidence.detail,detail,Σ I,0..*,Reference(Any),Supporting information found elsewhere
Condition,Condition.bodySite,bodySite,Σ,0..*,CodeableConcept,"Anatomical location, if relevantSNOMED CT Body Structures (Example)"
Condition,Condition.notes,notes,Σ,0..1,string,Additional information about the Condition
Conformance,Conformance.id,id,Σ,0..1,id,Logical id of this artifact
Conformance,Conformance.meta,meta,Σ,0..1,Meta,Metadata about the resource
Conformance,Conformance.implicitRules,implicitRules,?! Σ,0..1,uri,A set of rules under which this content was created
Conformance,Conformance.language,language,,0..1,code,Language of the resource contentLanguage  (Required)
Conformance,Conformance.text,text,I,0..1,Narrative,"Text summary of the resource, for human interpretation"
Conformance,Conformance.contained,contained,,0..*,Resource,"Contained, inline Resources"
Conformance,Conformance.extension,extension,,0..*,Extension,Additional Content defined by implementations
Conformance,Conformance.modifierExtension,modifierExtension,?!,0..*,Extension,Extensions that cannot be ignored
Conformance,Conformance,Conformance,I,,DomainResource,"A conformance statementConformance statements of kind 'requirements' do not have software or implementation elementsA Conformance statement SHALL have at least one of REST, messaging or documentConformance statements of kind 'software' do not have implementation elementsA Conformance statement SHALL have at least one of description, software, or implementationMessaging end-point is required (and is only permitted) when statement is for an implementationThe set of documents must be unique by the combination of profile & modeThere can only be one REST declaration per mode"
Conformance,Conformance.url,url,Σ,0..1,uri,Logical uri to reference this statement
Conformance,Conformance.version,version,Σ,0..1,string,Logical id for this version of the statement
Conformance,Conformance.name,name,Σ,0..1,string,Informal name for this conformance statement
Conformance,Conformance.status,status,?! Σ,0..1,code,draft | active | retiredConformanceResourceStatus (Required)
Conformance,Conformance.experimental,experimental,Σ,0..1,boolean,"If for testing purposes, not real usage"
Conformance,Conformance.publisher,publisher,Σ,0..1,string,Name of the publisher (Organization or individual)
Conformance,Conformance.contact,contact,Σ,0..*,BackboneElement,Contact details of the publisher
Conformance,Conformance.contact.name,name,Σ,0..1,string,Name of a individual to contact
Conformance,Conformance.contact.telecom,telecom,Σ,0..*,ContactPoint,Contact details for individual or publisher
Conformance,Conformance.date,date,Σ,1..1,dateTime,Publication Date(/time)
Conformance,Conformance.description,description,Σ I,0..1,string,Human description of the conformance statement
Conformance,Conformance.requirements,requirements,,0..1,string,Why is this needed?
Conformance,Conformance.copyright,copyright,,0..1,string,Use and/or publishing restrictions
Conformance,Conformance.kind,kind,Σ,1..1,code,instance | capability | requirementsConformanceStatementKind (Required)
Conformance,Conformance.software,software,Σ I,0..1,BackboneElement,Software that is covered by this conformance statement
Conformance,Conformance.software.name,name,Σ,1..1,string,A name the software is known by
Conformance,Conformance.software.version,version,Σ,0..1,string,Version covered by this statement
Conformance,Conformance.software.releaseDate,releaseDate,Σ,0..1,dateTime,Date this version released
Conformance,Conformance.implementation,implementation,Σ I,0..1,BackboneElement,If this describes a specific instance
Conformance,Conformance.implementation.description,description,Σ,1..1,string,Describes this specific instance
Conformance,Conformance.implementation.url,url,Σ,0..1,uri,Base URL for the installation
Conformance,Conformance.fhirVersion,fhirVersion,Σ,1..1,id,FHIR Version the system uses
Conformance,Conformance.acceptUnknown,acceptUnknown,Σ,1..1,code,no | extensions | elements | bothUnknownContentCode (Required)
Conformance,Conformance.format,format,Σ,1..*,code,formats supported (xml | json | mime type)MimeType  (Required)
Conformance,Conformance.profile,profile,,0..*,Reference(StructureDefinition),Profiles for use cases supported
Conformance,Conformance.rest,rest,Σ I,0..*,BackboneElement,If the endpoint is a RESTful oneA given resource can only be described once per RESTful mode
Conformance,Conformance.rest.mode,mode,Σ,1..1,code,client | serverRestfulConformanceMode (Required)
Conformance,Conformance.rest.documentation,documentation,,0..1,string,General description of implementation
Conformance,Conformance.rest.security,security,,0..1,BackboneElement,Information about security of implementation
Conformance,Conformance.rest.security.cors,cors,,0..1,boolean,Adds CORS Headers (http://enable-cors.org/)
Conformance,Conformance.rest.security.service,service,,0..*,CodeableConcept,OAuth | SMART-on-FHIR | NTLM | Basic | Kerberos | CertificatesRestfulSecurityService (Extensible)
Conformance,Conformance.rest.security.description,description,,0..1,string,General description of how security works
Conformance,Conformance.rest.security.certificate,certificate,,0..*,BackboneElement,Certificates associated with security profiles
Conformance,Conformance.rest.security.certificate.type,type,,0..1,code,Mime type for certificateMimeType  (Required)
Conformance,Conformance.rest.security.certificate.blob,blob,,0..1,base64Binary,Actual certificate
Conformance,Conformance.rest.resource,resource,Σ I,1..*,BackboneElement,Resource served on the REST interfaceSearch parameter names must be unique in the context of a resource
Conformance,Conformance.rest.resource.type,type,Σ,1..1,code,A resource type that is supportedResourceType (Required)
Conformance,Conformance.rest.resource.profile,profile,,0..1,Reference(StructureDefinition),Base System profile for all uses of resource
Conformance,Conformance.rest.resource.interaction,interaction,,1..*,BackboneElement,What operations are supported?
Conformance,Conformance.rest.resource.interaction.code,code,,1..1,code,read | vread | update | delete | history-instance | validate | history-type | create | search-typeTypeRestfulInteraction (Required)
Conformance,Conformance.rest.resource.interaction.documentation,documentation,,0..1,string,Anything special about operation behavior
Conformance,Conformance.rest.resource.versioning,versioning,,0..1,code,no-version | versioned | versioned-updateResourceVersionPolicy (Required)
Conformance,Conformance.rest.resource.readHistory,readHistory,,0..1,boolean,Whether vRead can return past versions
Conformance,Conformance.rest.resource.updateCreate,updateCreate,,0..1,boolean,If update can commit to a new identity
Conformance,Conformance.rest.resource.conditionalCreate,conditionalCreate,,0..1,boolean,If allows/uses conditional create
Conformance,Conformance.rest.resource.conditionalUpdate,conditionalUpdate,,0..1,boolean,If allows/uses conditional update
Conformance,Conformance.rest.resource.conditionalDelete,conditionalDelete,,0..1,code,not-supported | single | multiple - how conditional delete is supportedConditionalDeleteStatus (Required)
Conformance,Conformance.rest.resource.searchInclude,searchInclude,,0..*,string,_include values supported by the server
Conformance,Conformance.rest.resource.searchRevInclude,searchRevInclude,,0..*,string,_revinclude values supported by the server
Conformance,Conformance.rest.resource.searchParam,searchParam,I,0..*,BackboneElement,Search params supported by implementationSearch parameters can only have chain names when the search parameter type is 'reference'
Conformance,Conformance.rest.resource.searchParam.name,name,,1..1,string,Name of search parameter
Conformance,Conformance.rest.resource.searchParam.definition,definition,,0..1,uri,Source of definition for parameter
Conformance,Conformance.rest.resource.searchParam.type,type,,1..1,code,number | date | string | token | reference | composite | quantity | uriSearchParamType (Required)
Conformance,Conformance.rest.resource.searchParam.documentation,documentation,,0..1,string,Server-specific usage
Conformance,Conformance.rest.resource.searchParam.target,target,,0..*,code,Types of resource (if a resource reference)ResourceType (Required)
Conformance,Conformance.rest.resource.searchParam.modifier,modifier,,0..*,code,missing | exact | contains | not | text | in | not-in | below | above | typeSearchModifierCode (Required)
Conformance,Conformance.rest.resource.searchParam.chain,chain,,0..*,string,Chained names supported
Conformance,Conformance.rest.interaction,interaction,,0..*,BackboneElement,What operations are supported?
Conformance,Conformance.rest.interaction.code,code,,1..1,code,transaction | search-system | history-systemSystemRestfulInteraction (Required)
Conformance,Conformance.rest.interaction.documentation,documentation,,0..1,string,Anything special about operation behavior
Conformance,Conformance.rest.transactionMode,transactionMode,,0..1,code,not-supported | batch | transaction | bothTransactionMode (Required)
Conformance,Conformance.rest.searchParam,searchParam,,0..*,see searchParam,Search params for searching all resources
Conformance,Conformance.rest.operation,operation,,0..*,BackboneElement,Definition of an operation or a custom query
Conformance,Conformance.rest.operation.name,name,,1..1,string,Name by which the operation/query is invoked
Conformance,Conformance.rest.operation.definition,definition,,1..1,Reference(OperationDefinition),The defined operation/query
Conformance,Conformance.rest.compartment,compartment,,0..*,uri,Compartments served/used by system
Conformance,Conformance.messaging,messaging,I,0..*,BackboneElement,If messaging is supported
Conformance,Conformance.messaging.endpoint,endpoint,,0..*,BackboneElement,A messaging service end-point
Conformance,Conformance.messaging.endpoint.protocol,protocol,,1..1,Coding,http | ftp | mllp +MessageTransport (Extensible)
Conformance,Conformance.messaging.endpoint.address,address,,1..1,uri,Address of end-point
Conformance,Conformance.messaging.reliableCache,reliableCache,,0..1,unsignedInt,Reliable Message Cache Length (min)
Conformance,Conformance.messaging.documentation,documentation,,0..1,string,Messaging interface behavior details
Conformance,Conformance.messaging.event,event,,1..*,BackboneElement,Declare support for this event
Conformance,Conformance.messaging.event.code,code,,1..1,Coding,Event typeMessageEvent (Preferred)
Conformance,Conformance.messaging.event.category,category,,0..1,code,Consequence | Currency | NotificationMessageSignificanceCategory (Required)
Conformance,Conformance.messaging.event.mode,mode,,1..1,code,sender | receiverConformanceEventMode (Required)
Conformance,Conformance.messaging.event.focus,focus,,1..1,code,Resource that's focus of messageResourceType (Required)
Conformance,Conformance.messaging.event.request,request,,1..1,Reference(StructureDefinition),Profile that describes the request
Conformance,Conformance.messaging.event.response,response,,1..1,Reference(StructureDefinition),Profile that describes the response
Conformance,Conformance.messaging.event.documentation,documentation,,0..1,string,Endpoint-specific event documentation
Conformance,Conformance.document,document,I,0..*,BackboneElement,Document definition
Conformance,Conformance.document.mode,mode,,1..1,code,producer | consumerDocumentMode (Required)
Conformance,Conformance.document.documentation,documentation,,0..1,string,Description of document support
Conformance,Conformance.document.profile,profile,,1..1,Reference(StructureDefinition),Constraint on a resource used in the document
